Date,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
2010-03-20,2859.552,401.5571,265.6796,1919.8,0.00000,0.00000,0.00000,0.00000
2010-03-21,2859.552,401.5571,265.6796,1919.8,0.00000,0.00000,0.00000,0.00000
2010-03-22,2866.087,401.9937,265.0625,1929.64,0.00229,0.00109,-0.00232,0.00513
2010-03-23,2884.026,402.4839,264.5038,1943.7,0.00626,0.00122,-0.00211,0.00729
2010-03-24,2858.905,398.2095,262.093,1933.04,-0.00871,-0.01062,-0.00911,-0.00548
2010-03-25,2862.436,396.966,260.5097,1929.75,0.00124,-0.00312,-0.00604,-0.00170
2010-03-26,2866.627,397.7254,260.3101,1931.18,0.00146,0.00191,-0.00077,0.00074
2010-03-27,2866.627,397.7254,260.3101,1931.18,0.00000,0.00000,0.00000,0.00000
2010-03-28,2866.627,397.7254,260.3101,1931.18,0.00000,0.00000,0.00000,0.00000
2010-03-29,2886.555,398.7436,265.0703,1942.51,0.00695,0.00256,0.01829,0.00587
2010-03-30,2887.87,398.2226,266.2781,1942.81,0.00046,-0.00131,0.00456,0.00015
2010-03-31,2886.601,399.5282,265.2308,1936.48,-0.00044,0.00328,-0.00393,-0.00326
2010-04-01,2914.927,399.563,268.652,1950.91,0.00981,0.00009,0.01290,0.00745
2010-04-02,2916.41,399.0081,268.652,1950.91,0.00051,-0.00139,0.00000,0.00000
2010-04-03,2916.41,399.0081,268.652,1950.91,0.00000,0.00000,0.00000,0.00000
2010-04-04,2916.41,399.0081,268.652,1950.91,0.00000,0.00000,0.00000,0.00000
2010-04-05,2927.516,398.3486,271.8296,1966.44,0.00381,-0.00165,0.01183,0.00796
2010-04-06,2929.366,396.9039,271.1512,1969.76,0.00063,-0.00363,-0.00250,0.00169
2010-04-07,2918.42,397.5997,271.1261,1959.04,-0.00374,0.00175,-0.00009,-0.00544
2010-04-08,2913.549,398.1933,268.8436,1965.72,-0.00167,0.00149,-0.00842,0.00341
2010-04-09,2942.585,398.833,270.421,1978.86,0.00997,0.00161,0.00587,0.00668
2010-04-10,2942.585,398.833,270.421,1978.86,0.00000,0.00000,0.00000,0.00000
2010-04-11,2942.585,398.833,270.421,1978.86,0.00000,0.00000,0.00000,0.00000
2010-04-12,2957.221,401.0149,270.2652,1982.4,0.00497,0.00547,-0.00058,0.00179
2010-04-13,2949.326,401.0421,271.615,1983.91,-0.00267,0.00007,0.00499,0.00076
2010-04-14,2981.63,401.5117,274.1051,2006.06,0.01095,0.00117,0.00917,0.01116
2010-04-15,2987.663,401.4628,274.4872,2007.74,0.00202,-0.00012,0.00139,0.00084
2010-04-16,2940.939,402.1606,271.2292,1975.36,-0.01564,0.00174,-0.01187,-0.01613
2010-04-17,2940.939,402.1606,271.2292,1975.36,0.00000,0.00000,0.00000,0.00000
2010-04-18,2940.939,402.1606,271.2292,1975.36,0.00000,0.00000,0.00000,0.00000
2010-04-19,2930.043,401.3714,267.4384,1984.32,-0.00370,-0.00196,-0.01398,0.00454
2010-04-20,2955.531,400.7251,269.9477,2000.33,0.00870,-0.00161,0.00938,0.00807
2010-04-21,2949.256,400.513,270.9606,1998.31,-0.00212,-0.00053,0.00375,-0.00101
2010-04-22,2933.446,399.3902,271.734,2002.93,-0.00536,-0.00280,0.00285,0.00231
2010-04-23,2949.804,398.6348,273.0876,2017.19,0.00558,-0.00189,0.00498,0.00712
2010-04-24,2949.804,398.6348,273.0876,2017.19,0.00000,0.00000,0.00000,0.00000
2010-04-25,2949.804,398.6348,273.0876,2017.19,0.00000,0.00000,0.00000,0.00000
2010-04-26,2957.616,398.583,272.5069,2008.55,0.00265,-0.00013,-0.00213,-0.00428
2010-04-27,2894.956,399.5046,267.6942,1961.6,-0.02119,0.00231,-0.01766,-0.02338
2010-04-28,2875.674,397.1453,268.7669,1974.63,-0.00666,-0.00591,0.00401,0.00664
2010-04-29,2909.873,398.329,267.979,2000.34,0.01189,0.00298,-0.00293,0.01302
2010-04-30,2887.006,399.5925,270.3876,1967.05,-0.00786,0.00317,0.00899,-0.01664
2010-05-01,2887.006,399.5925,270.3876,1967.05,0.00000,0.00000,0.00000,0.00000
2010-05-02,2887.006,399.5925,270.3876,1967.05,0.00000,0.00000,0.00000,0.00000
2010-05-03,2896.65,399.2585,271.0948,1992.87,0.00334,-0.00084,0.00262,0.01313
2010-05-04,2822.873,397.2447,265.1333,1945.37,-0.02547,-0.00504,-0.02199,-0.02383
2010-05-05,2791.695,395.9039,261.3151,1933.25,-0.01104,-0.00338,-0.01440,-0.00623
2010-05-06,2714.154,394.8431,257.5636,1870.95,-0.02778,-0.00268,-0.01436,-0.03223
2010-05-07,2652.649,394.3031,258.2659,1842.32,-0.02266,-0.00137,0.00273,-0.01530
2010-05-08,2652.649,394.3031,258.2659,1842.32,0.00000,0.00000,0.00000,0.00000
2010-05-09,2652.649,394.3031,258.2659,1842.32,0.00000,0.00000,0.00000,0.00000
2010-05-10,2782.846,395.8101,261.429,1923.39,0.04908,0.00382,0.01225,0.04400
2010-05-11,2762.786,394.728,261.5696,1917.25,-0.00721,-0.00273,0.00054,-0.00319
2010-05-12,2796.8,394.6536,263.5519,1944.25,0.01231,-0.00019,0.00758,0.01408
2010-05-13,2782.201,394.1768,262.9055,1920.76,-0.00522,-0.00121,-0.00245,-0.01208
2010-05-14,2712.79,394.0297,256.6321,1884.67,-0.02495,-0.00037,-0.02386,-0.01879
2010-05-15,2712.79,394.0297,256.6321,1884.67,0.00000,0.00000,0.00000,0.00000
2010-05-16,2712.79,394.0297,256.6321,1884.67,0.00000,0.00000,0.00000,0.00000
2010-05-17,2694.523,392.3856,251.135,1887.11,-0.00673,-0.00417,-0.02142,0.00129
2010-05-18,2684.884,393.445,252.4758,1860.65,-0.00358,0.00270,0.00534,-0.01402
2010-05-19,2646.258,393.4803,249.0553,1851.28,-0.01439,0.00009,-0.01355,-0.00504
2010-05-20,2569.37,395.2441,246.9291,1779.3,-0.02906,0.00448,-0.00854,-0.03888
2010-05-21,2593.605,397.5858,247.6117,1806.05,0.00943,0.00592,0.00276,0.01503
2010-05-22,2593.605,397.5858,247.6117,1806.05,0.00000,0.00000,0.00000,0.00000
2010-05-23,2593.605,397.5858,247.6117,1806.05,0.00000,0.00000,0.00000,0.00000
2010-05-24,2571.064,395.1136,249.1373,1782.77,-0.00869,-0.00622,0.00616,-0.01289
2010-05-25,2533.674,394.4156,245.7072,1783.4,-0.01454,-0.00177,-0.01377,0.00035
2010-05-26,2545.353,393.4113,249.6095,1773.65,0.00461,-0.00255,0.01588,-0.00547
2010-05-27,2621.998,392.7673,254.2578,1832.61,0.03011,-0.00164,0.01862,0.03324
2010-05-28,2611.572,393.8232,251.6688,1809.98,-0.00398,0.00269,-0.01018,-0.01235
2010-05-29,2611.572,393.8232,251.6688,1809.98,0.00000,0.00000,0.00000,0.00000
2010-05-30,2611.572,393.8232,251.6688,1809.98,0.00000,0.00000,0.00000,0.00000
2010-05-31,2610.465,393.3464,251.6688,1809.98,-0.00042,-0.00121,0.00000,0.00000
2010-06-01,2585.766,393.5229,248.8625,1778.99,-0.00946,0.00045,-0.01115,-0.01712
2010-06-02,2610.156,391.4182,248.8441,1825.25,0.00943,-0.00535,-0.00007,0.02600
2010-06-03,2638.709,391.2124,250.2326,1832.72,0.01094,-0.00053,0.00558,0.00409
2010-06-04,2564.61,391.1827,244.9742,1769.72,-0.02808,-0.00008,-0.02101,-0.03438
2010-06-05,2564.61,391.1827,244.9742,1769.72,0.00000,0.00000,0.00000,0.00000
2010-06-06,2564.61,391.1827,244.9742,1769.72,0.00000,0.00000,0.00000,0.00000
2010-06-07,2519.053,390.0733,245.5346,1745.87,-0.01776,-0.00284,0.00229,-0.01348
2010-06-08,2529.07,390.8333,246.5863,1765.29,0.00398,0.00195,0.00428,0.01112
2010-06-09,2541.049,391.9254,248.2192,1754.91,0.00474,0.00279,0.00662,-0.00588
2010-06-10,2601.511,391.9074,249.3115,1806.69,0.02379,-0.00005,0.00440,0.02951
2010-06-11,2614.804,392.2988,251.0801,1815.26,0.00511,0.00100,0.00709,0.00474
2010-06-12,2614.804,392.2988,251.0801,1815.26,0.00000,0.00000,0.00000,0.00000
2010-06-13,2614.804,392.2988,251.0801,1815.26,0.00000,0.00000,0.00000,0.00000
2010-06-14,2640.62,393.8079,255.2966,1812.02,0.00987,0.00385,0.01679,-0.00178
2010-06-15,2682.133,394.2099,258.5633,1854.61,0.01572,0.00102,0.01280,0.02350
2010-06-16,2688.949,394.3837,258.5427,1853.62,0.00254,0.00044,-0.00008,-0.00053
2010-06-17,2693.081,395.896,258.626,1856.25,0.00154,0.00383,0.00032,0.00142
2010-06-18,2699.016,396.182,257.8917,1858.7,0.00220,0.00072,-0.00284,0.00132
2010-06-19,2699.016,396.182,257.8917,1858.7,0.00000,0.00000,0.00000,0.00000
2010-06-20,2699.016,396.182,257.8917,1858.7,0.00000,0.00000,0.00000,0.00000
2010-06-21,2711.781,396.2922,257.7787,1851.55,0.00473,0.00028,-0.00044,-0.00385
2010-06-22,2674.779,396.5042,256.617,1822.05,-0.01364,0.00053,-0.00451,-0.01593
2010-06-23,2652.228,396.7041,254.1316,1816.65,-0.00843,0.00050,-0.00969,-0.00296
2010-06-24,2619.783,398.2788,255.1942,1786.13,-0.01223,0.00397,0.00418,-0.01680
2010-06-25,2612.861,398.061,258.4955,1791.24,-0.00264,-0.00055,0.01294,0.00286
2010-06-26,2612.861,398.061,258.4955,1791.24,0.00000,0.00000,0.00000,0.00000
2010-06-27,2612.861,398.061,258.4955,1791.24,0.00000,0.00000,0.00000,0.00000
2010-06-28,2620.628,399.3519,256.1982,1787.94,0.00297,0.00324,-0.00889,-0.00184
2010-06-29,2537.151,398.7429,249.419,1732.55,-0.03185,-0.00152,-0.02646,-0.03098
2010-06-30,2520.962,399.3711,252.4697,1715.23,-0.00638,0.00158,0.01223,-0.01000
2010-07-01,2508.446,402.9154,250.3791,1709.77,-0.00496,0.00887,-0.00828,-0.00318
2010-07-02,2509.914,403.5046,248.9381,1701.86,0.00059,0.00146,-0.00576,-0.00463
2010-07-03,2509.914,403.5046,248.9381,1701.86,0.00000,0.00000,0.00000,0.00000
2010-07-04,2509.914,403.5046,248.9381,1701.86,0.00000,0.00000,0.00000,0.00000
2010-07-05,2502.979,402.9997,248.9381,1701.86,-0.00276,-0.00125,0.00000,0.00000
2010-07-06,2546.218,404.87,248.9232,1710.97,0.01728,0.00464,-0.00006,0.00535
2010-07-07,2595.451,404.4748,252.7035,1765.42,0.01934,-0.00098,0.01519,0.03182
2010-07-08,2627.309,403.8414,253.6931,1782.1,0.01227,-0.00157,0.00392,0.00945
2010-07-09,2643.446,403.4766,254.8847,1794.94,0.00614,-0.00090,0.00470,0.00720
2010-07-10,2643.446,403.4766,254.8847,1794.94,0.00000,0.00000,0.00000,0.00000
2010-07-11,2643.446,403.4766,254.8847,1794.94,0.00000,0.00000,0.00000,0.00000
2010-07-12,2643.359,403.4441,252.5221,1796.3,-0.00003,-0.00008,-0.00927,0.00076
2010-07-13,2685.931,404.3167,255.2496,1824.07,0.01611,0.00216,0.01080,0.01546
2010-07-14,2695.805,404.8716,255.5402,1823.82,0.00368,0.00137,0.00114,-0.00014
2010-07-15,2695.912,408.0136,258.8574,1826,0.00004,0.00776,0.01298,0.00120
2010-07-16,2639.688,409.7729,256.1259,1773.43,-0.02086,0.00431,-0.01055,-0.02879
2010-07-17,2639.688,409.7729,256.1259,1773.43,0.00000,0.00000,0.00000,0.00000
2010-07-18,2639.688,409.7729,256.1259,1773.43,0.00000,0.00000,0.00000,0.00000
2010-07-19,2638.303,409.3491,255.091,1784.06,-0.00052,-0.00103,-0.00404,0.00599
2010-07-20,2648.49,408.4619,256.0511,1804.48,0.00386,-0.00217,0.00376,0.01145
2010-07-21,2636.263,408.3849,256.9028,1781.6,-0.00462,-0.00019,0.00333,-0.01268
2010-07-22,2688.971,409.3414,261.6234,1821.76,0.01999,0.00234,0.01838,0.02254
2010-07-23,2706.779,408.0803,260.834,1836.75,0.00662,-0.00308,-0.00302,0.00823
2010-07-24,2706.779,408.0803,260.834,1836.75,0.00000,0.00000,0.00000,0.00000
2010-07-25,2706.779,408.0803,260.834,1836.75,0.00000,0.00000,0.00000,0.00000
2010-07-26,2736.57,409.4335,260.5763,1857.34,0.01101,0.00332,-0.00099,0.01121
2010-07-27,2739.411,409.4689,258.6108,1855.39,0.00104,0.00009,-0.00754,-0.00105
2010-07-28,2735.887,410.3335,260.9002,1842.66,-0.00129,0.00211,0.00885,-0.00686
2010-07-29,2733.583,411.8123,264.6916,1835.29,-0.00084,0.00360,0.01453,-0.00400
2010-07-30,2725.344,412.9417,269.5726,1835.4,-0.00301,0.00274,0.01844,0.00006
2010-07-31,2725.344,412.9417,269.5726,1835.4,0.00000,0.00000,0.00000,0.00000
2010-08-01,2725.344,412.9417,269.5726,1835.4,0.00000,0.00000,0.00000,0.00000
2010-08-02,2791.755,414.8773,272.2834,1875.85,0.02437,0.00469,0.01006,0.02204
2010-08-03,2793.772,416.7848,271.7357,1866.87,0.00072,0.00460,-0.00201,-0.00479
2010-08-04,2793.568,415.628,275.1177,1878.81,-0.00007,-0.00278,0.01245,0.00640
2010-08-05,2794.869,416.4687,274.8089,1876.51,0.00047,0.00202,-0.00112,-0.00122
2010-08-06,2793.185,419.1183,271.7229,1869.77,-0.00060,0.00636,-0.01123,-0.00359
2010-08-07,2793.185,419.1183,271.7229,1869.77,0.00000,0.00000,0.00000,0.00000
2010-08-08,2793.185,419.1183,271.7229,1869.77,0.00000,0.00000,0.00000,0.00000
2010-08-09,2807.599,418.3022,271.0661,1880.06,0.00516,-0.00195,-0.00242,0.00550
2010-08-10,2776.615,416.2306,268.3572,1868.88,-0.01104,-0.00495,-0.00999,-0.00595
2010-08-11,2698.6,415.9607,265.6796,1817.13,-0.02810,-0.00065,-0.00998,-0.02769
2010-08-12,2682.318,414.5401,266.65,1807.61,-0.00603,-0.00342,0.00365,-0.00524
2010-08-13,2676.32,413.8862,266.6011,1800.39,-0.00224,-0.00158,-0.00018,-0.00399
2010-08-14,2676.32,413.8862,266.6011,1800.39,0.00000,0.00000,0.00000,0.00000
2010-08-15,2676.32,413.8862,266.6011,1800.39,0.00000,0.00000,0.00000,0.00000
2010-08-16,2683.115,416.9934,265.1556,1800.7,0.00254,0.00751,-0.00542,0.00017
2010-08-17,2714.16,416.7853,267.0855,1823.18,0.01157,-0.00050,0.00728,0.01248
2010-08-18,2716.633,417.2566,266.9283,1826.14,0.00091,0.00113,-0.00059,0.00162
2010-08-19,2685.74,418.1825,265.3242,1795.24,-0.01137,0.00222,-0.00601,-0.01692
2010-08-20,2653.911,415.5975,263.851,1788.67,-0.01185,-0.00618,-0.00555,-0.00366
2010-08-21,2653.911,415.5975,263.851,1788.67,0.00000,0.00000,0.00000,0.00000
2010-08-22,2653.911,415.5975,263.851,1788.67,0.00000,0.00000,0.00000,0.00000
2010-08-23,2652.747,415.9828,263.0545,1781.47,-0.00044,0.00093,-0.00302,-0.00403
2010-08-24,2618.486,418.372,259.7449,1755.65,-0.01292,0.00574,-0.01258,-0.01449
2010-08-25,2606.028,417.2169,258.6131,1761.62,-0.00476,-0.00276,-0.00436,0.00340
2010-08-26,2614.59,418.7007,261.3811,1748.14,0.00329,0.00356,0.01070,-0.00765
2010-08-27,2643.829,416.4024,264.2557,1777.6,0.01118,-0.00549,0.01100,0.01685
2010-08-28,2643.829,416.4024,264.2557,1777.6,0.00000,0.00000,0.00000,0.00000
2010-08-29,2643.829,416.4024,264.2557,1777.6,0.00000,0.00000,0.00000,0.00000
2010-08-30,2630.607,417.3357,265.418,1751.79,-0.00500,0.00224,0.00440,-0.01452
2010-08-31,2623.593,418.6888,262.7116,1752.55,-0.00267,0.00324,-0.01020,0.00043
2010-09-01,2698.642,418.1224,266.0197,1804.46,0.02861,-0.00135,0.01259,0.02962
2010-09-02,2717.288,417.6602,268.2218,1820.98,0.00691,-0.00111,0.00828,0.00916
2010-09-03,2747.301,417.1529,271.0998,1845.1,0.01105,-0.00121,0.01073,0.01325
2010-09-04,2747.301,417.1529,271.0998,1845.1,0.00000,0.00000,0.00000,0.00000
2010-09-05,2747.301,417.1529,271.0998,1845.1,0.00000,0.00000,0.00000,0.00000
2010-09-06,2759.085,417.2541,271.0998,1845.1,0.00429,0.00024,0.00000,0.00000
2010-09-07,2728.742,417.5481,271.9489,1824.05,-0.01100,0.00070,0.00313,-0.01141
2010-09-08,2741.249,417.318,271.9833,1836.21,0.00458,-0.00055,0.00013,0.00667
2010-09-09,2761.008,416.5371,271.2379,1845.09,0.00721,-0.00187,-0.00274,0.00484
2010-09-10,2766.668,415.048,272.3712,1854.1,0.00205,-0.00357,0.00418,0.00488
2010-09-11,2766.668,415.048,272.3712,1854.1,0.00000,0.00000,0.00000,0.00000
2010-09-12,2766.668,415.048,272.3712,1854.1,0.00000,0.00000,0.00000,0.00000
2010-09-13,2804.717,417.4244,274.8486,1875.41,0.01375,0.00573,0.00910,0.01149
2010-09-14,2813.68,420.1137,277.0767,1874.07,0.00320,0.00644,0.00811,-0.00071
2010-09-15,2816.294,418.1247,276.3786,1880.74,0.00093,-0.00473,-0.00252,0.00356
2010-09-16,2811.285,417.8825,276.0551,1880.37,-0.00178,-0.00058,-0.00117,-0.00020
2010-09-17,2808.918,417.2392,277.9963,1881.93,-0.00084,-0.00154,0.00703,0.00083
2010-09-18,2808.918,417.2392,277.9963,1881.93,0.00000,0.00000,0.00000,0.00000
2010-09-19,2808.918,417.2392,277.9963,1881.93,0.00000,0.00000,0.00000,0.00000
2010-09-20,2846.686,417.6222,277.571,1910.6,0.01345,0.00092,-0.00153,0.01523
2010-09-21,2841.671,419.5601,275.6693,1905.74,-0.00176,0.00464,-0.00685,-0.00254
2010-09-22,2844.478,424.1453,277.2298,1896.77,0.00099,0.01093,0.00566,-0.00471
2010-09-23,2826.941,423.6301,278.28,1880.97,-0.00617,-0.00121,0.00379,-0.00833
2010-09-24,2874.856,424.7792,281.6423,1920.84,0.01695,0.00271,0.01208,0.02120
2010-09-25,2874.856,424.7792,281.6423,1920.84,0.00000,0.00000,0.00000,0.00000
2010-09-26,2874.856,424.7792,281.6423,1920.84,0.00000,0.00000,0.00000,0.00000
2010-09-27,2868.988,425.8655,280.8174,1909.98,-0.00204,0.00256,-0.00293,-0.00565
2010-09-28,2879.994,427.3385,280.5502,1919.59,0.00384,0.00346,-0.00095,0.00503
2010-09-29,2879.776,428.0395,281.5821,1914.84,-0.00008,0.00164,0.00368,-0.00247
2010-09-30,2868.232,428.5144,281.7853,1908.95,-0.00401,0.00111,0.00072,-0.00308
2010-10-01,2880.495,429.6935,279.4598,1917.42,0.00428,0.00275,-0.00825,0.00444
2010-10-02,2880.495,429.6935,279.4598,1917.42,0.00000,0.00000,0.00000,0.00000
2010-10-03,2880.495,429.6935,279.4598,1917.42,0.00000,0.00000,0.00000,0.00000
2010-10-04,2859.034,429.8029,278.1343,1902.15,-0.00745,0.00025,-0.00474,-0.00796
2010-10-05,2916.586,431.7374,283.1665,1941.82,0.02013,0.00450,0.01809,0.02086
2010-10-06,2932.524,433.6429,284.0801,1941.5,0.00546,0.00441,0.00323,-0.00016
2010-10-07,2935.054,434.4271,280.987,1938.31,0.00086,0.00181,-0.01089,-0.00164
2010-10-08,2943.371,435.1282,290.0305,1950.18,0.00283,0.00161,0.03218,0.00612
2010-10-09,2943.371,435.1282,290.0305,1950.18,0.00000,0.00000,0.00000,0.00000
2010-10-10,2943.371,435.1282,290.0305,1950.18,0.00000,0.00000,0.00000,0.00000
2010-10-11,2945.059,434.7497,291.4633,1950.47,0.00057,-0.00087,0.00494,0.00015
2010-10-12,2938.704,434.2824,293.3274,1957.92,-0.00216,-0.00107,0.00640,0.00382
2010-10-13,2973.581,435.4039,294.9365,1972.08,0.01187,0.00258,0.00549,0.00723
2010-10-14,2983.363,436.8163,295.1155,1964.9,0.00329,0.00324,0.00061,-0.00364
2010-10-15,2977.094,435.1592,292.6089,1968.87,-0.00210,-0.00379,-0.00849,0.00202
2010-10-16,2977.094,435.1592,292.6089,1968.87,0.00000,0.00000,0.00000,0.00000
2010-10-17,2977.094,435.1592,292.6089,1968.87,0.00000,0.00000,0.00000,0.00000
2010-10-18,2987.897,435.1574,293.6902,1983.17,0.00363,0.00000,0.00370,0.00726
2010-10-19,2941.646,432.1409,288.177,1951.67,-0.01548,-0.00693,-0.01877,-0.01588
2010-10-20,2973.534,434.9701,293.8742,1972.51,0.01084,0.00655,0.01977,0.01068
2010-10-21,2981.065,434.5142,290.1926,1976.12,0.00253,-0.00105,-0.01253,0.00183
2010-10-22,2976.355,433.2633,290.9308,1980.83,-0.00158,-0.00288,0.00254,0.00238
2010-10-23,2976.355,433.2633,290.9308,1980.83,0.00000,0.00000,0.00000,0.00000
2010-10-24,2976.355,433.2633,290.9308,1980.83,0.00000,0.00000,0.00000,0.00000
2010-10-25,2992.763,435.2665,293.8003,1985.11,0.00551,0.00462,0.00986,0.00216
2010-10-26,2978.454,432.827,295.4366,1985.13,-0.00478,-0.00560,0.00557,0.00001
2010-10-27,2954.666,430.0627,293.3106,1980.05,-0.00799,-0.00639,-0.00720,-0.00256
2010-10-28,2972.955,432.7662,295.0084,1982.45,0.00619,0.00629,0.00579,0.00121
2010-10-29,2975.147,433.8954,295.826,1981.59,0.00074,0.00261,0.00277,-0.00043
2010-10-30,2975.147,433.8954,295.826,1981.59,0.00000,0.00000,0.00000,0.00000
2010-10-31,2975.147,433.8954,295.826,1981.59,0.00000,0.00000,0.00000,0.00000
2010-11-01,2977.796,434.0586,295.8485,1983.47,0.00089,0.00038,0.00008,0.00095
2010-11-02,3003.818,435.522,298.1076,1998.86,0.00874,0.00337,0.00764,0.00776
2010-11-03,3004.211,435.7097,297.631,2006.58,0.00013,0.00043,-0.00160,0.00386
2010-11-04,3076.395,439.1026,305.6532,2045.62,0.02403,0.00779,0.02695,0.01946
2010-11-05,3079.673,435.9161,307.7735,2053.77,0.00107,-0.00726,0.00694,0.00398
2010-11-06,3079.673,435.9161,307.7735,2053.77,0.00000,0.00000,0.00000,0.00000
2010-11-07,3079.673,435.9161,307.7735,2053.77,0.00000,0.00000,0.00000,0.00000
2010-11-08,3072.341,434.3121,308.953,2049.69,-0.00238,-0.00368,0.00383,-0.00199
2010-11-09,3066.371,433.9179,313.1242,2033.85,-0.00194,-0.00091,0.01350,-0.00773
2010-11-10,3046.474,429.3849,309.7329,2043.16,-0.00649,-0.01045,-0.01083,0.00458
2010-11-11,3040.984,429.2181,308.8307,2034.48,-0.00180,-0.00039,-0.00291,-0.00425
2010-11-12,3012.915,428.4764,296.901,2010.57,-0.00923,-0.00173,-0.03863,-0.01175
2010-11-13,3012.915,428.4764,296.901,2010.57,0.00000,0.00000,0.00000,0.00000
2010-11-14,3012.915,428.4764,296.901,2010.57,0.00000,0.00000,0.00000,0.00000
2010-11-15,3010.597,425.3836,299.0496,2008.25,-0.00077,-0.00722,0.00724,-0.00115
2010-11-16,2955.344,424.3329,287.5632,1976.26,-0.01835,-0.00247,-0.03841,-0.01593
2010-11-17,2961.009,424.6083,287.5108,1977,0.00192,0.00065,-0.00018,0.00037
2010-11-18,3008.689,423.7982,294.4178,2007.38,0.01610,-0.00191,0.02402,0.01537
2010-11-19,3011.712,424.7271,291.4939,2012.59,0.00100,0.00219,-0.00993,0.00260
2010-11-20,3011.712,424.7271,291.4939,2012.59,0.00000,0.00000,0.00000,0.00000
2010-11-21,3011.712,424.7271,291.4939,2012.59,0.00000,0.00000,0.00000,0.00000
2010-11-22,3002.386,424.9602,291.29,2009.52,-0.00310,0.00055,-0.00070,-0.00153
2010-11-23,2951.826,423.8587,291.5624,1980.89,-0.01684,-0.00259,0.00094,-0.01425
2010-11-24,2979.375,421.7769,295.501,2010.56,0.00933,-0.00491,0.01351,0.01498
2010-11-25,2983.819,421.0055,295.501,2010.56,0.00149,-0.00183,0.00000,0.00000
2010-11-26,2951.503,418.7902,293.9949,1996.03,-0.01083,-0.00526,-0.00510,-0.00723
2010-11-27,2951.503,418.7902,293.9949,1996.03,0.00000,0.00000,0.00000,0.00000
2010-11-28,2951.503,418.7902,293.9949,1996.03,0.00000,0.00000,0.00000,0.00000
2010-11-29,2928.676,416.995,294.7485,1993.83,-0.00773,-0.00429,0.00256,-0.00110
2010-11-30,2910.915,417.3784,294.7787,1981.84,-0.00606,0.00092,0.00010,-0.00601
2010-12-01,2967.656,416.1061,302.8019,2024.97,0.01949,-0.00305,0.02722,0.02176
2010-12-02,3018.28,417.3223,305.0126,2050.96,0.01706,0.00292,0.00730,0.01283
2010-12-03,3042.165,420.849,309.0058,2056.4,0.00791,0.00845,0.01309,0.00265
2010-12-04,3042.165,420.849,309.0058,2056.4,0.00000,0.00000,0.00000,0.00000
2010-12-05,3042.165,420.849,309.0058,2056.4,0.00000,0.00000,0.00000,0.00000
2010-12-06,3036.352,421.0056,309.8163,2053.8,-0.00191,0.00037,0.00262,-0.00126
2010-12-07,3047.624,419.1614,308.532,2054.89,0.00371,-0.00438,-0.00415,0.00053
2010-12-08,3041.129,415.2999,309.8125,2063.03,-0.00213,-0.00921,0.00415,0.00396
2010-12-09,3052.643,415.5708,309.1164,2071.12,0.00379,0.00065,-0.00225,0.00392
2010-12-10,3065.59,415.8308,308.2321,2083.57,0.00424,0.00063,-0.00286,0.00601
2010-12-11,3065.59,415.8308,308.2321,2083.57,0.00000,0.00000,0.00000,0.00000
2010-12-12,3065.59,415.8308,308.2321,2083.57,0.00000,0.00000,0.00000,0.00000
2010-12-13,3087.328,417.5172,313.4031,2084,0.00709,0.00406,0.01678,0.00021
2010-12-14,3093.18,416.2268,312.3462,2085.93,0.00190,-0.00309,-0.00337,0.00093
2010-12-15,3073.669,414.7133,310.6345,2075.29,-0.00631,-0.00364,-0.00548,-0.00510
2010-12-16,3074.709,413.1378,308.423,2088.19,0.00034,-0.00380,-0.00712,0.00622
2010-12-17,3069.36,414.6248,311.7888,2089.95,-0.00174,0.00360,0.01091,0.00084
2010-12-18,3069.36,414.6248,311.7888,2089.95,0.00000,0.00000,0.00000,0.00000
2010-12-19,3069.36,414.6248,311.7888,2089.95,0.00000,0.00000,0.00000,0.00000
2010-12-20,3074.214,415.1464,315.3713,2095.32,0.00158,0.00126,0.01149,0.00257
2010-12-21,3102.401,415.5336,317.1501,2108.26,0.00917,0.00093,0.00564,0.00618
2010-12-22,3108.542,415.6533,318.8147,2115.69,0.00198,0.00029,0.00525,0.00352
2010-12-23,3108.151,415.0218,319.2382,2112.37,-0.00013,-0.00152,0.00133,-0.00157
2010-12-24,3110.441,416.0891,319.2382,2112.37,0.00074,0.00257,0.00000,0.00000
2010-12-25,3110.441,416.0891,319.2382,2112.37,0.00000,0.00000,0.00000,0.00000
2010-12-26,3110.441,416.0891,319.2382,2112.37,0.00000,0.00000,0.00000,0.00000
2010-12-27,3106.84,416.3872,319.5846,2113.67,-0.00116,0.00072,0.00109,0.00062
2010-12-28,3113.462,416.5923,322.6485,2115.32,0.00213,0.00049,0.00959,0.00078
2010-12-29,3122.449,417.6894,322.7902,2117.83,0.00289,0.00263,0.00044,0.00119
2010-12-30,3116.691,419.7528,320.8548,2114.7,-0.00184,0.00494,-0.00600,-0.00148
2010-12-31,3124.941,422.8288,326.2875,2114.29,0.00265,0.00733,0.01693,-0.00019
2011-01-01,3124.941,422.8288,326.2875,2114.29,0.00000,0.00000,0.00000,0.00000
2011-01-02,3124.941,422.8288,326.2875,2114.29,0.00000,0.00000,0.00000,0.00000
