Date,Trading Index,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Settlement Volume (ton),Turnover (yuan)
2017-03-29,SZA-2014,35.00,,,35.00,35.00,0,0
2017-03-29,SZA-2013,37.66,,,37.66,37.66,0,0
2017-03-28,SZA-2016,25.56,31.24,25.56,31.24,31.24,2,56.80
2017-03-28,SZA-2015,30.31,30.31,24.80,30.31,30.31,4,115.73
2017-03-28,SZA-2014,35.00,,,35.00,35.00,0,0
2017-03-28,SZA-2013,37.66,,,37.66,37.66,0,0
2017-02-16,SZA-2013,24.02,29.36,24.02,29.36,29.36,2,53.38
2017-02-15,SZA-2016,32.69,32.69,32.69,32.69,32.69,1,32.69
2017-02-15,SZA-2015,46.00,,,46.00,46.00,0,0
2017-02-15,SZA-2014,31.00,,,31.00,31.00,0,0
2017-02-15,SZA-2013,26.69,,,26.69,26.69,0,0
2017-02-14,SZA-2016,36.32,36.32,29.72,29.72,29.72,4,132.08
2017-02-14,SZA-2015,46.00,,,46.00,46.00,0,0
2017-02-14,SZA-2014,31.00,31.00,31.00,31.00,31.00,1,31.00
2017-02-14,SZA-2013,26.69,,,26.69,26.69,0,0
2017-04-10,SZA-2013,37.66,,,37.66,37.66,0,0
2017-04-07,SZA-2016,34.60,34.65,31.50,31.50,31.50,3,100.75
2017-04-07,SZA-2015,37.60,37.60,37.60,37.60,37.60,2,75.20
2017-04-07,SZA-2014,35.00,,,35.00,35.00,0,0
2017-04-07,SZA-2013,37.66,,,37.66,37.66,0,0
2017-04-06,SZA-2016,31.50,31.50,31.50,31.50,31.50,2,63.00
2017-04-06,SZA-2015,34.20,34.20,34.20,34.20,34.20,2,68.40
2017-04-06,SZA-2014,35.00,,,35.00,35.00,0,0
2017-04-06,SZA-2013,37.66,,,37.66,37.66,0,0
2017-04-26,SZA-2015,31.80,31.80,31.80,31.80,31.80,1,31.80
2017-04-26,SZA-2014,38.12,,,38.12,38.12,0,0
2017-04-26,SZA-2013,41.43,,,41.43,41.43,0,0
2017-04-25,SZA-2016,36.30,36.30,29.70,29.70,29.70,2,66.00
2017-04-25,SZA-2015,28.96,28.96,28.96,28.96,28.96,3,86.88
2017-04-25,SZA-2014,38.12,,,38.12,38.12,0,0
2017-04-25,SZA-2013,41.43,,,41.43,41.43,0,0
2017-04-24,SZA-2016,32.58,39.82,32.58,33.00,33.00,3,105.40
2017-04-24,SZA-2015,26.33,32.18,26.33,32.18,32.18,4,116.94
2017-04-24,SZA-2014,38.12,,,38.12,38.12,0,0
2017-04-24,SZA-2013,41.43,,,41.43,41.43,0,0
2017-04-21,SZA-2016,36.00,36.20,36.00,36.20,36.20,3,108.20
2017-04-21,SZA-2015,23.94,29.26,23.94,29.25,29.25,3,82.45
2017-04-21,SZA-2014,38.12,,,38.12,38.12,0,0
2017-04-21,SZA-2013,41.43,,,41.43,41.43,0,0
2017-04-20,SZA-2016,27.12,33.13,27.12,33.13,33.13,3506,95106.37
2017-04-20,SZA-2015,26.59,26.60,26.59,26.60,26.60,2,53.19
2017-04-20,SZA-2014,38.12,38.12,38.12,38.12,38.12,2,76.24
2017-04-20,SZA-2013,41.43,41.43,41.43,41.43,41.43,1,41.43
2017-04-19,SZA-2016,24.90,30.13,24.65,30.13,30.13,3905,96980.15
2017-05-04,SZA-2015,34.98,,,34.98,34.98,0,0
2017-05-04,SZA-2014,35.87,35.87,35.87,35.87,35.87,1,35.87
2017-05-04,SZA-2013,33.56,33.56,33.56,33.56,33.56,2,67.12
2017-05-03,SZA-2016,26.72,31.00,26.72,31.00,31.00,1002,26782.00
2017-05-03,SZA-2015,34.98,,,34.98,34.98,0,0
2017-05-03,SZA-2014,39.85,,,39.85,39.85,0,0
2017-05-03,SZA-2013,37.29,37.29,37.29,37.29,37.29,1,37.29
2017-04-19,SZA-2015,29.56,29.56,24.18,24.18,24.18,4,107.47
2017-04-19,SZA-2014,34.65,34.65,34.65,34.65,34.65,1,34.65
2017-04-19,SZA-2013,37.66,,,37.66,37.66,0,0
2017-04-18,SZA-2016,27.35,27.39,27.35,27.39,27.39,4,109.48
2017-04-18,SZA-2015,26.87,26.87,26.87,26.87,26.87,2,53.74
2017-04-18,SZA-2014,31.50,31.50,31.50,31.50,31.50,1,31.50
2017-04-18,SZA-2013,37.66,,,37.66,37.66,0,0
2017-05-11,SZA-2015,34.65,34.65,34.65,34.65,34.65,2,69.30
2017-05-11,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-11,SZA-2013,32.89,,,32.89,32.89,0,0
2017-05-10,SZA-2016,28.80,,,28.80,28.80,0,0
2017-05-10,SZA-2015,31.50,,,31.50,31.50,0,0
2017-05-10,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-02,SZA-2016,29.69,29.69,29.69,29.69,29.69,2,59.38
2017-05-02,SZA-2015,28.62,34.98,28.62,34.98,34.98,1503,43022.22
2017-05-02,SZA-2014,39.85,,,39.85,39.85,0,0
2017-05-02,SZA-2013,41.43,,,41.43,41.43,0,0
2017-04-28,SZA-2016,32.99,,,32.99,32.99,0,0
2017-04-28,SZA-2015,31.80,,,31.80,31.80,0,0
2017-04-28,SZA-2014,39.85,39.85,39.85,39.85,39.85,82,3267.70
2017-04-17,SZA-2016,24.90,24.90,24.84,24.90,24.90,5,124.44
2017-04-17,SZA-2015,29.85,29.85,24.43,24.43,24.43,4,108.56
2017-04-17,SZA-2014,35.00,,,35.00,35.00,0,0
2017-04-17,SZA-2013,37.66,37.66,37.66,37.66,37.66,1,37.66
2017-04-14,SZA-2016,27.68,27.68,22.64,22.64,22.64,5,133.36
2017-04-14,SZA-2015,27.14,27.14,27.14,27.14,27.14,1,27.14
2017-04-14,SZA-2014,35.00,,,35.00,35.00,0,0
2017-04-14,SZA-2013,37.66,,,37.66,37.66,0,0
2017-04-14,SZA-2013,37.66,,,37.66,37.66,0,0
2017-05-10,SZA-2013,32.89,32.89,32.89,32.89,32.89,1,32.89
2017-05-09,SZA-2016,28.80,28.80,28.80,28.80,28.80,1,28.80
2017-05-09,SZA-2015,31.50,31.50,31.50,31.50,31.50,1,31.50
2017-05-09,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-09,SZA-2013,29.90,29.90,29.90,29.90,29.90,3,89.70
2017-05-08,SZA-2016,32.00,32.00,32.00,32.00,32.00,2000,64000.00
2017-05-18,SZA-2015,38.00,,,38.00,38.00,0,0
2017-05-18,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-18,SZA-2013,29.16,29.16,29.16,29.16,29.16,2,57.32
2017-05-17,SZA-2016,30.60,30.60,30.60,30.60,30.60,1,30.60
2017-05-17,SZA-2015,38.00,,,38.00,38.00,0,0
2017-05-17,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-17,SZA-2013,32.40,32.40,32.40,32.40,32.40,3,97.20
2017-04-28,SZA-2013,41.43,,,41.43,41.43,0,0
2017-04-27,SZA-2016,32.99,32.99,32.99,32.99,32.99,1,32.99
2017-04-27,SZA-2015,31.80,,,31.80,31.80,0,0
2017-04-27,SZA-2014,38.12,,,38.12,38.12,0,0
2017-04-27,SZA-2013,41.43,,,41.43,41.43,0,0
2017-04-26,SZA-2016,29.99,29.99,29.99,29.99,29.99,2,59.98
2017-04-13,SZA-2016,25.16,30.75,25.16,25.16,25.16,14552,392326.19
2017-04-13,SZA-2015,30.16,30.16,30.16,30.16,30.16,1,30.16
2017-04-13,SZA-2014,35.00,,,35.00,35.00,0,0
2017-04-13,SZA-2013,37.66,,,37.66,37.66,0,0
2017-05-08,SZA-2015,35.00,,,35.00,35.00,0,0
2017-05-08,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-05,SZA-2013,27.18,33.22,27.18,33.22,33.22,3,87.58
2017-05-05,SZA-2016,36.00,36.00,34.00,34.00,34.00,2,70.00
2017-05-05,SZA-2015,35.00,35.00,35.00,35.00,35.00,1,35.00
2017-05-05,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-05,SZA-2013,30.20,30.20,30.20,30.20,30.20,1,30.20
2017-05-04,SZA-2016,27.90,34.00,27.90,34.00,34.00,10,285.10
2017-05-16,SZA-2016,34.00,34.00,34.00,34.00,34.00,1,34.00
2017-05-16,SZA-2015,38.00,,,38.00,38.00,0,0
2017-05-16,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-16,SZA-2013,36.00,,,36.00,36.00,0,0
2017-05-15,SZA-2016,32.00,32.00,32.00,32.00,32.00,1,32.00
2017-05-15,SZA-2015,38.00,,,38.00,38.00,0,0
2017-05-15,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-15,SZA-2013,29.60,36.00,29.60,36.00,36.00,3,95.20
2017-05-12,SZA-2016,32.00,34.85,32.00,34.85,34.85,2,66.85
2017-05-12,SZA-2015,38.00,38.00,38.00,38.00,38.00,1,38.00
2017-05-12,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-12,SZA-2013,32.89,,,32.89,32.89,0,0
2017-05-11,SZA-2016,31.67,31.68,31.67,31.68,31.68,2,63.35
2017-05-25,SZA-2015,36.00,36.00,36.00,36.00,36.00,1,36.00
2017-05-25,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-25,SZA-2013,19.13,23.39,19.13,23.39,23.39,288,5539.26
2017-05-24,SZA-2016,32.40,32.40,32.40,32.40,32.40,8434,273261.60
2017-05-24,SZA-2015,38.00,,,38.00,38.00,0,0
2017-05-24,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-24,SZA-2013,21.26,25.98,21.26,21.26,21.26,3,68.50
2017-05-23,SZA-2016,30.60,36.00,30.60,36.00,36.00,3891,119070.00
2017-06-05,SZA-2015,32.88,32.88,32.88,32.88,32.88,1,32.88
2017-06-05,SZA-2014,35.87,,,35.87,35.87,0,0
2017-06-05,SZA-2013,20.61,25.17,20.61,25.17,25.17,221,4563.76
2017-06-02,SZA-2016,26.24,32.07,26.24,32.07,32.07,1991,52255.49
2017-06-02,SZA-2015,32.07,32.07,32.07,32.07,32.07,1,32.07
2017-06-02,SZA-2014,35.87,,,35.87,35.87,0,0
2017-06-02,SZA-2013,22.90,22.90,18.74,22.90,22.90,4,87.44
2017-05-23,SZA-2015,38.00,,,38.00,38.00,0,0
2017-05-23,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-23,SZA-2013,23.62,23.62,23.62,23.62,23.62,2,47.24
2017-05-22,SZA-2016,34.00,34.00,34.00,34.00,34.00,1,34.00
2017-05-22,SZA-2015,38.00,,,38.00,38.00,0,0
2017-05-22,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-22,SZA-2013,26.24,26.24,26.24,26.24,26.24,2,52.48
2017-05-19,SZA-2016,33.60,,,33.60,33.60,0,0
2017-05-19,SZA-2015,41.80,41.80,38.00,38.00,38.00,2,79.80
2017-05-19,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-19,SZA-2013,29.16,,,29.16,29.16,0,0
2017-05-18,SZA-2016,33.66,33.66,27.54,33.60,33.60,1054,30116.40
2017-06-01,SZA-2016,29.16,32.00,29.16,29.16,29.16,10011,303280.76
2017-06-01,SZA-2015,29.16,29.16,29.16,29.16,29.16,3560,106434.00
2017-06-01,SZA-2014,35.87,,,35.87,35.87,0,0
2017-06-01,SZA-2013,20.82,20.82,20.82,20.82,20.82,2,41.64
2017-05-31,SZA-2016,32.40,32.40,32.40,32.40,32.40,4,129.60
2017-05-31,SZA-2015,32.40,32.40,32.40,32.40,32.40,2,64.80
2017-05-31,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-31,SZA-2013,23.13,23.13,23.13,23.13,23.13,3,69.39
2017-05-26,SZA-2015,32.04,36.00,32.04,36.00,36.00,8762,280740.36
2017-05-26,SZA-2015,36.00,,,36.00,36.00,0,0
2017-05-26,SZA-2014,35.87,,,35.87,35.87,0,0
2017-05-26,SZA-2013,25.73,25.73,25.70,25.70,25.70,2,51.43
2017-06-12,SZA-2015,38.00,,,38.00,38.00,0,0
2017-06-12,SZA-2014,35.51,,,35.51,35.51,0,0
2017-06-12,SZA-2013,33.17,33.17,27.14,33.17,33.17,3,93.48
2017-06-09,SZA-2016,26.73,32.67,26.73,26.73,26.73,3618,96732.87
2017-06-09,SZA-2015,38.00,38.00,38.00,38.00,38.00,2601,98838.00
2017-06-09,SZA-2014,35.51,,,35.51,35.51,0,0
2017-06-09,SZA-2013,24.67,30.15,24.67,30.15,30.15,1703,42029.44
2017-06-08,SZA-2016,29.70,36.30,29.70,29.70,29.70,8720,278327.80
2017-05-25,SZA-2016,29.16,35.60,29.16,35.60,35.60,74,2176.48
2017-06-08,SZA-2015,38.50,38.50,35.00,38.50,38.50,3,112.00
2017-06-08,SZA-2014,29.05,35.51,29.05,35.51,35.51,2,64.56
2017-06-08,SZA-2013,27.41,33.50,27.41,27.41,27.41,89,2451.67
2017-06-07,SZA-2016,30.00,33.10,29.79,33.00,33.00,4233,126229.18
2017-06-07,SZA-2015,35.00,,,35.00,35.00,0,0
2017-06-07,SZA-2014,32.28,,,32.28,32.28,0,0
2017-06-07,SZA-2013,30.45,30.45,30.45,30.45,30.45,2,60.90
2017-06-06,SZA-2016,29.68,35.27,29.68,33.10,33.10,26993,862766.37
2017-06-06,SZA-2015,35.00,35.00,35.00,35.00,35.00,1,35.00
2017-06-06,SZA-2014,32.28,32.28,32.28,32.28,32.28,1,32.28
2017-06-06,SZA-2013,22.65,27.69,22.65,27.69,27.69,4,95.64
2017-06-05,SZA-2016,35.28,35.28,28.86,32.98,32.98,4557,160737.42
2017-06-24,SZA-2015,39.00,39.00,32.07,32.07,32.07,4,135.21
2017-06-24,SZA-2014,30.69,,,30.69,30.69,0,0
2017-06-24,SZA-2013,31.35,,,31.35,31.35,0,0
2017-06-23,SZA-2016,28.45,34.77,28.45,34.77,34.77,15585,445655.69
2017-06-23,SZA-2015,29.16,35.63,29.16,35.63,35.63,3736,116103.51
2017-06-23,SZA-2014,30.69,37.50,30.69,30.69,30.69,1003,30788.88
2017-06-23,SZA-2013,31.35,31.35,31.35,31.35,31.35,1,31.35
2017-06-22,SZA-2016,31.61,31.6,25.87,31.61,31.61,31464,874651.67
2017-06-22,SZA-2015,32.40,32.40,32.40,32.40,32.40,5003,162097.20
2017-06-22,SZA-2014,34.10,34.10,34.10,34.10,34.10,1,34.10
2017-06-22,SZA-2013,34.83,,,34.83,34.83,0,0
2017-06-21,SZA-2016,23.52,28.74,23.52,28.74,28.74,17918,466161.27
2017-06-21,SZA-2015,36.00,36.00,36.00,36.00,36.00,2,72.00
2017-06-21,SZA-2014,31.00,31.00,31.00,31.00,31.00,1,31.00
2017-06-21,SZA-2013,34.83,34.83,34.83,34.83,34.83,1,34.83
2017-06-20,SZA-2016,26.13,31.93,26.13,26.13,26.13,25304,678652.09
2017-06-20,SZA-2015,40.00,40.00,40.00,40.00,40.00,9433,377320.00
2017-06-20,SZA-2014,34.44,34.44,28.18,28.18,28.18,3,90.80
2017-06-20,SZA-2013,27.14,31.68,25.92,31.67,31.67,3656,100218.00
2017-06-19,SZA-2016,24.00,29.04,23.76,29.03,29.03,21807,548821.16
2017-06-19,SZA-2015,41.00,41.00,36.90,36.90,36.90,6494,265721.10
2017-06-19,SZA-2014,38.27,38.27,31.31,31.31,31.31,3,100.89
2017-06-19,SZA-2013,35.20,35.20,28.80,28.80,28.80,2,64.00
2017-06-16,SZA-2016,21.60,26.40,21.60,26.40,26.40,2822,62470.26
2017-06-16,SZA-2015,41.80,41.80,41.00,41.00,41.00,4509,184876.20
2017-06-16,SZA-2014,34.79,34.79,34.79,34.79,34.79,2,69.58
2017-06-16,SZA-2013,32.00,32.00,32.00,32.00,32.00,31,992
2017-06-15,SZA-2016,21.60,26.40,21.60,24.00,24.00,11145,248937.53
2017-06-29,SZA-2015,34.45,34.45,28.19,34.45,34.45,10280,295377.24
2017-06-29,SZA-2014,30.38,,,30.38,30.38,0,0.00
2017-06-29,SZA-2013,22.86,,,22.86,22.86,0,0.00
2017-06-28,SZA-2016,29.46,30.00,29.46,29.46,29.46,16639,490882.63
2017-06-28,SZA-2015,31.32,31.32,31.32,31.32,31.32,88,2756.16
2017-06-28,SZA-2014,30.38,30.38,30.38,30.38,30.38,186,5650.16
2017-06-28,SZA-2013,22.86,22.86,22.86,22.86,22.86,1912,43708.32
2017-06-27,SZA-2016,31.95,39.05,31.95,32.73,32.73,33200,1146032.18
2017-06-27,SZA-2015,32.00,34.80,28.58,34.80,34.80,6099,178877.92
2017-06-27,SZA-2014,33.76,33.76,33.76,33.76,33.76,1,33.76
2017-07-06,SZA-2015,22.61,22.61,22.61,22.61,22.61,1,22.61
2017-07-06,SZA-2014,36.40,36.40,36.40,36.40,36.40,1510,54964.00
2017-07-06,SZA-2013,30.43,,,30.43,30.43,0,0
2017-07-05,SZA-2016,25.96,30.30,25.96,25.96,25.96,128,3327.22
2017-07-05,SZA-2015,30.70,30.70,25.12,25.12,25.12,2,55.82
2017-07-05,SZA-2014,40.44,40.44,40.44,40.44,40.44,1,40.44
2017-07-13,SZA-2015,22.17,22.17,22.17,22.17,22.17,1,22.17
2017-07-13,SZA-2014,42.77,42.77,42.77,42.77,42.77,2,85.54
2017-07-13,SZA-2013,30.13,30.13,30.13,30.13,30.13,2,60.26
2017-06-15,SZA-2015,38.00,,,38.00,38.00,0,0
2017-06-15,SZA-2014,25.88,31.63,25.88,31.63,31.63,2,57.51
2017-06-15,SZA-2013,29.16,35.55,29.16,35.55,35.55,2,64.71
2017-06-14,SZA-2016,27.00,29.12,23.82,24.00,24.00,6195,149841.82
2017-06-14,SZA-2015,38.00,,,38.00,38.00,0,0
2017-06-14,SZA-2014,28.76,35.16,28.76,28.76,28.76,3,92.68
2017-06-14,SZA-2013,32.40,32.40,32.40,32.40,32.40,1,32.40
2017-06-13,SZA-2016,21.65,26.47,21.65,26.47,26.47,7423,168838.44
2017-06-13,SZA-2015,38.00,,,38.00,38.00,0,0
2017-06-13,SZA-2014,35.00,35.00,31.96,31.96,31.96,3601,126031.96
2017-06-27,SZA-2013,25.40,25.40,25.40,25.40,25.40,4606,116992.40
2017-06-26,SZA-2016,32.40,36.00,32.40,35.50,35.50,16089,526376.67
2017-06-26,SZA-2015,30.00,31.75,25.97,31.75,31.75,6370,188123.58
2017-06-26,SZA-2014,30.69,,,30.69,30.69,0,0.00
2017-06-26,SZA-2013,28.22,28.22,28.22,28.22,28.22,1551,43769.22
2017-06-25,SZA-2016,32.40,36.00,32.40,36.00,36.00,4,136.80
2017-06-25,SZA-2015,28.86,28.86,28.86,28.86,28.86,1,28.86
2017-06-25,SZA-2014,30.69,,,30.69,30.69,0,0.00
2017-06-25,SZA-2013,31.35,,,31.35,31.35,0,0.00
2017-06-24,SZA-2016,31.29,36.00,31.29,36.00,36.00,4173,130587.31
2017-07-05,SZA-2013,30.40,30.43,30.40,30.43,30.43,3,91.25
2017-07-04,SZA-2016,28.84,28.84,28.84,28.84,28.84,10002,288457.68
2017-07-04,SZA-2015,27.91,27.91,27.91,27.91,27.91,1,27.91
2017-07-04,SZA-2014,36.76,,,36.76,36.76,0,0
2017-07-04,SZA-2013,27.66,,,27.66,27.66,0,0
2017-07-03,SZA-2016,32.04,32.04,32.04,32.04,32.04,11,352.44
2017-07-03,SZA-2015,31.01,31.01,31.01,31.01,31.01,1,31.01
2017-07-03,SZA-2014,36.76,36.76,36.76,36.76,36.76,1,36.76
2017-07-12,SZA-2016,27.98,27.98,27.98,27.98,27.98,1,27.98
2017-07-12,SZA-2015,24.63,24.63,24.63,24.63,24.63,1,24.63
2017-07-12,SZA-2014,38.88,,,38.88,38.88,0,0
2017-07-12,SZA-2013,27.39,,,27.39,27.39,0,0
2017-07-11,SZA-2016,25.44,25.44,25.44,25.44,25.44,3558,90515.52
2017-07-11,SZA-2015,18.32,22.39,18.32,22.39,22.39,14584,211900.14
2017-07-11,SZA-2014,38.88,,,38.88,38.88,0,0.00
2017-07-11,SZA-2013,27.39,27.39,27.39,27.39,27.39,676,18515.64
2017-07-10,SZA-2016,28.27,28.27,28.27,28.27,28.27,30,848.10
2017-06-13,SZA-2013,36.00,36.00,36.00,36.00,36.00,1,36.00
2017-06-12,SZA-2016,24.06,29.40,24.06,24.06,24.06,202,4881.46
2017-07-03,SZA-2013,27.67,27.67,27.66,27.66,27.66,2,55.33
2017-06-30,SZA-2016,29.16,35.60,29.16,35.60,35.60,4801,140003.60
2017-06-30,SZA-2015,34.45,,,34.45,34.45,0,0.00
2017-06-30,SZA-2014,27.34,33.42,27.34,33.42,33.42,2,60.76
2017-06-30,SZA-2013,20.57,25.15,20.57,25.15,25.15,4171,85806.63
2017-06-29,SZA-2016,26.51,32.41,26.51,32.40,32.40,25058,677288.81
2017-07-10,SZA-2015,20.35,20.35,20.35,20.35,20.35,5719,116381.65
2017-07-10,SZA-2014,38.88,38.88,38.88,38.88,38.88,62,2410.56
2017-07-10,SZA-2013,30.43,,,30.43,30.43,0,0
2017-07-07,SZA-2016,21.02,25.70,21.02,25.70,25.70,3,72.42
2017-07-07,SZA-2015,22.61,,,22.61,22.61,0,0
2017-07-07,SZA-2014,36.40,,,36.40,36.40,0,0
2017-07-07,SZA-2013,30.43,,,30.43,30.43,0,0
2017-07-06,SZA-2016,23.36,23.36,23.36,23.36,23.36,2,46.72
2017-07-20,SZA-2015,32.46,,,32.46,32.46,0,0
2017-07-20,SZA-2014,42.77,,,42.77,42.77,0,0
2017-07-20,SZA-2013,30.13,,,30.13,30.13,0,0
2017-07-19,SZA-2016,35.00,35.00,35.00,35.00,35.00,1,35.00
2017-07-19,SZA-2015,32.46,32.46,32.46,32.46,32.46,1,32.46
2017-07-19,SZA-2014,42.77,,,42.77,42.77,0,0
2017-07-19,SZA-2013,30.13,,,30.13,30.13,0,0
2017-07-18,SZA-2016,27.42,33.52,27.42,33.52,33.52,2,60.94
2017-07-27,SZA-2014,51.76,,,51.76,51.76,0,0
2017-07-27,SZA-2013,36.45,,,36.45,36.45,0,0
2017-07-26,SZA-2017,31.50,,,31.50,31.50,0,0
2017-07-26,SZA-2016,28.35,28.35,28.35,28.35,28.35,132,3742.20
2017-07-26,SZA-2015,39.28,39.28,39.28,39.28,39.28,5,196.40
2017-07-26,SZA-2014,51.76,51.76,51.76,51.76,51.76,5,258.80
2017-07-26,SZA-2013,36.45,36.45,36.45,36.45,36.45,5,182.25
2017-08-02,SZA-2014,51.76,,,51.76,51.76,0,0
2017-08-02,SZA-2013,36.45,,,36.45,36.45,0,0
2017-08-01,SZA-2017,28.01,28.01,28.01,28.01,28.01,1000,28010.00
2017-08-01,SZA-2016,28.35,,,28.35,28.35,0,0
2017-08-01,SZA-2015,39.28,,,39.28,39.28,0,0
2017-08-01,SZA-2014,51.76,,,51.76,51.76,0,0
2017-08-01,SZA-2013,36.45,,,36.45,36.45,0,0
2017-07-31,SZA-2017,28.35,28.35,28.35,28.35,28.35,1000,28350
2017-07-18,SZA-2015,29.51,29.51,29.51,29.51,29.51,1,29.51
2017-07-18,SZA-2014,42.77,,,42.77,42.77,0,0
2017-07-18,SZA-2013,30.13,,,30.13,30.13,0,0
2017-07-17,SZA-2016,30.47,30.47,30.47,30.47,30.47,1,30.47
2017-07-17,SZA-2015,21.95,26.83,21.95,26.83,26.83,3,70.73
2017-07-17,SZA-2014,42.77,,,42.77,42.77,0,0
2017-07-17,SZA-2013,30.13,,,30.13,30.13,0,0
2017-07-14,SZA-2016,27.70,27.70,27.70,27.70,27.70,1,27.70
2017-07-14,SZA-2015,24.39,24.39,24.39,24.39,24.39,2,48.78
2017-07-14,SZA-2014,42.77,,,42.77,42.77,0,0
2017-07-14,SZA-2013,30.13,,,30.13,30.13,0,0
2017-07-25,SZA-2016,31.50,,,31.50,31.50,0,0
2017-07-25,SZA-2015,35.71,,,35.71,35.71,0,0
2017-07-25,SZA-2014,47.05,,,47.05,47.05,0,0
2017-07-25,SZA-2013,47.05,,,47.05,47.05,0,0
2017-07-24,SZA-2016,31.50,,,31.50,31.50,0,0
2017-07-24,SZA-2015,35.71,,,35.71,35.71,0,0
2017-07-24,SZA-2014,47.05,,,47.05,47.05,0,0
2017-07-24,SZA-2013,33.14,,,33.14,33.14,0,0
2017-07-31,SZA-2016,28.35,,,28.35,28.35,0,0
2017-07-31,SZA-2015,39.28,,,39.28,39.28,0,0
2017-07-31,SZA-2014,51.76,,,51.76,51.76,0,0
2017-07-31,SZA-2013,36.45,,,36.45,36.45,0,0
2017-07-28,SZA-2017,31.50,,,31.50,31.50,0,0
2017-07-28,SZA-2016,28.35,,,28.35,28.35,0,0
2017-07-28,SZA-2015,39.28,,,39.28,39.28,0,0
2017-07-28,SZA-2014,51.76,,,51.76,51.76,0,0
2017-07-13,SZA-2016,25.18,25.18,25.18,25.18,25.18,30003,588075.54
2017-07-21,SZA-2016,31.50,,,31.50,31.50,0,0
2017-07-21,SZA-2015,35.71,35.71,35.71,35.71,35.71,43,1535.53
2017-07-21,SZA-2014,47.05,47.05,47.05,47.05,47.05,47,2211.35
2017-07-21,SZA-2013,30.13,33.14,30.13,33.14,33.14,12,394.67
2017-07-20,SZA-2016,31.50,31.50,31.50,31.50,31.50,1322,41643.00
2017-07-28,SZA-2013,36.45,,,36.45,36.45,0,0
2017-07-27,SZA-2017,31.50,,,31.50,31.50,0,0
2017-07-27,SZA-2016,28.35,,,28.35,28.35,0,0
2017-07-27,SZA-2015,39.28,,,39.28,39.28,0,0
2017-08-14,SZA-2014,51.76,,,51.76,51.76,0,0
2017-08-14,SZA-2013,36.45,,,36.45,36.45,0,0
2017-08-11,SZA-2017,28.01,,,28.01,28.01,0,0
2017-08-11,SZA-2016,25.52,25.52,25.52,25.52,25.52,1,25.52
2017-08-11,SZA-2015,39.28,,,39.28,39.28,0,0
2017-08-11,SZA-2014,51.76,,,51.76,51.76,0,0
2017-08-11,SZA-2013,36.45,,,36.45,36.45,0,0
2017-08-10,SZA-2017,28.01,,,28.01,28.01,0,0
2017-08-10,SZA-2016,28.35,,,28.35,28.35,0,0
2017-08-10,SZA-2015,39.28,,,39.28,39.28,0,0
2017-08-10,SZA-2014,51.76,,,51.76,51.76,0,0
2017-08-10,SZA-2013,36.45,,,36.45,36.45,0,0
2017-08-09,SZA-2017,28.01,,,28.01,28.01,0,0
2017-08-09,SZA-2016,28.35,,,28.35,28.35,0,0
2017-08-09,SZA-2015,39.28,,,39.28,39.28,0,0
2017-08-09,SZA-2014,51.76,,,51.76,51.76,0,0
2017-08-09,SZA-2013,36.45,,,36.45,36.45,0,0
2017-08-08,SZA-2017,28.01,,,28.01,28.01,0,0
2017-08-08,SZA-2016,28.35,,,28.35,28.35,0,0
2017-08-08,SZA-2015,39.28,,,39.28,39.28,0,0
2017-08-08,SZA-2014,51.76,,,51.76,51.76,0,0
2017-08-08,SZA-2013,36.45,,,36.45,36.45,0,0
2017-08-07,SZA-2017,28.01,,,28.01,28.01,0,0
2017-08-07,SZA-2016,28.35,,,28.35,28.35,0,0
2017-08-07,SZA-2015,39.28,,,39.28,39.28,0,0
2017-08-07,SZA-2014,51.76,,,51.76,51.76,0,0
2017-08-07,SZA-2013,36.45,,,36.45,36.45,0,0
2017-08-24,SZA-2014,51.76,,,51.76,51.76,0,0
2017-08-24,SZA-2013,36.45,,,36.45,36.45,0,0
2017-08-23,SZA-2017,28.01,,,28.01,28.01,0,0
2017-08-23,SZA-2016,23,,,23,23,0,0
2017-08-23,SZA-2015,39.28,,,39.28,39.28,0,0
2017-08-23,SZA-2014,51.76,,,51.76,51.76,0,0
2017-08-23,SZA-2013,36.45,,,36.45,36.45,0,0
2017-08-30,SZA-2014,51.76,,,51.76,51.76,0,0
2017-08-30,SZA-2013,36.45,,,36.45,36.45,0,0
2017-08-29,SZA-2017,28.01,,,28.01,28.01,0,0
