,index,Date,Trading Index,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Settlement Volume (ton),Turnover (yuan),Return
254,3500,2018-08-08,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
255,3494,2018-08-09,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
256,3456,2018-08-10,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
257,3511,2018-08-13,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
258,3505,2018-08-14,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
259,3468,2018-08-15,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
260,3462,2018-08-16,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
261,3476,2018-08-17,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
262,3449,2018-08-20,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
263,3443,2018-08-21,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
264,3531,2018-08-22,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
265,3515,2018-08-23,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
266,3486,2018-08-24,SZA-2017,35.89,,,35.89,35.89,0.0,0,0.0
267,3539,2018-08-27,SZA-2017,39.48,39.48,39.48,39.48,39.48,1.0,39.48,0.10002786291446064
268,3530,2018-08-28,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
269,3524,2018-08-29,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
270,3490,2018-08-30,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
271,3575,2018-08-31,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
272,3569,2018-09-03,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
273,3543,2018-09-04,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
274,3586,2018-09-05,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
275,3580,2018-09-06,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
276,3554,2018-09-07,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
277,3599,2018-09-10,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
278,3593,2018-09-11,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
279,3567,2018-09-12,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
280,3561,2018-09-13,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
281,3647,2018-09-14,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
282,3641,2018-09-17,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
283,3607,2018-09-18,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
284,3630,2018-09-19,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
285,3624,2018-09-20,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
286,3618,2018-09-21,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
287,3677,2018-09-25,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
288,3671,2018-09-26,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
289,3652,2018-09-27,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
290,3611,2018-09-28,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
291,3695,2018-10-08,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
292,3684,2018-10-09,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
293,3678,2018-10-10,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
294,3692,2018-10-11,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
295,3667,2018-10-12,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
296,3636,2018-10-15,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
297,3746,2018-10-16,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
298,3725,2018-10-17,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
299,3719,2018-10-18,SZA-2017,39.48,,,39.48,39.48,0.0,0,0.0
