,Date,Trading Index,Settlement Volume (ton),Turnover (yuan),Settlement Price (yuan/ton),Return,index_y,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
134,2020-10-23,TJEA20,"25,920","653,184",25.2,-0.01945525291828798,3948,7219.401999999999,543.8025,157.02200000000002,7135.81,1.0039784201855873,1.0001980890749738,0.9963249010794335,1.0034649713057064
135,2020-10-26,TJEA20,"16,000","400,000",25.0,-0.007936507936507908,3951,7099.255,543.9694,156.3046,7003.21,0.9833577628728808,1.0003069128957662,0.995431213460534,0.9814176666699365
136,2020-10-27,TJEA20,"27,972","706,293",25.25,0.010000000000000007,3952,7074.286999999999,545.4697,157.0624,6982.14,0.9964830112455461,1.0027580595526147,1.004848225835964,0.996991379667324
137,2020-10-28,TJEA20,"17,520","441,504",25.2,-0.001980198019801982,3953,6851.5,543.9592,153.9736,6735.75,0.9685074976460526,0.9972308269368583,0.9803339309726581,0.9647113922092653
138,2020-10-29,TJEA20,"18,492","468,772",25.35,0.005952380952380931,3954,6887.094,541.7831,152.858,6816.79,1.0051950667736993,0.9959995161401811,0.9927546020876306,1.0120313253906394
139,2020-10-30,TJEA20,"17,600","446,160",25.35,0.0,3955,6811.78,541.4746,153.349,6734.84,0.9890644733468136,0.9994305839366344,1.0032121315207578,0.987978212619136
140,2020-11-02,TJEA20,"17,800","450,340",25.3,-0.001972386587771213,3958,6898.656999999999,541.4536,153.9511,6817.89,1.0127539350947916,0.9999612170173818,1.0039263379611214,1.012331399112674
141,2020-11-03,TJEA20,"16,952","427,190",25.2,-0.0039525691699605625,3959,7038.755999999999,543.2396,154.2368,6939.3,1.0203081556308713,1.0032985282580076,1.0018557840768918,1.0178075621636606
142,2020-11-04,TJEA20,"17,584","446,634",25.4,0.007936507936507908,3960,7179.433000000001,544.6883,155.1609,7092.3,1.0199860600367454,1.0026667790786976,1.0059914365443268,1.0220483334053867
143,2020-11-05,TJEA20,"18,268","459,988",25.18,-0.00866141732283465,3961,7328.643,548.1579,156.2287,7231.67,1.0207829782658322,1.0063698816368922,1.0068818884138981,1.0196508889922873
144,2020-11-06,TJEA20,"25,956","651,496",25.1,-0.0031771247021444853,3962,7339.4259999999995,548.4961,155.4409,7230.51,1.001471350153091,1.0006169755101586,0.9949573925917581,0.9998395944505212
145,2020-11-09,TJEA20,"16,756","427,278",25.5,0.015936254980079667,3965,7435.156999999999,544.6831,155.2841,7315.77,1.0130433905866754,0.9930482641535646,0.9989912564839756,1.0117916993407103
146,2020-11-10,TJEA20,"28,518","719,794",25.24,-0.010196078431372602,3966,7450.705,544.1708,157.8803,7306.75,1.002091146158716,0.99905945310218,1.0167190330497458,0.9987670470777511
147,2020-11-11,TJEA20,"18,492","465,998",25.2,-0.0015847860538826806,3967,7513.687,543.011,157.9613,7362.65,1.0084531598016564,0.9978686838764593,1.000513046909589,1.0076504601909193
