,Date,Trading Index,Open Price,Settlement Price (yuan/ton),Highest Price,Lowest Price,Price Change,Return,Settlement Volume (ton),Turnover (yuan)
599,2018-12-24,GDEA,17.52,18.04,18.49,17.88,0.52,2.97,7302,131757.42
600,2018-12-21,GDEA,17.94,17.52,18.48,16.3,-0.42,-2.34,15619,273586.99
601,2018-12-20,GDEA,17.94,17.94,18.45,18.01,0,0,23,418.6
602,2018-12-19,GDEA,17.89,17.94,18.5,16.22,0.05,0.28,30300,543505
603,2018-12-18,GDEA,17.87,17.89,18.2,16.12,0.02,0.11,53022,948704.11
604,2018-12-17,GDEA,17.43,17.87,18.05,17.03,0.44,2.52,468675,7443792.85
605,2018-12-14,GDEA,17.43,17.43,17.98,17.51,0,0,1140008,18240140.55
606,2018-12-13,GDEA,17.5,17.43,17.98,17,-0.07,-0.4,462371,7325662.38
607,2018-12-12,GDEA,17.46,17.5,18.05,17,0.04,0.23,1613000,10677510
608,2018-12-11,GDEA,17.06,17.46,18.05,16.5,0.4,2.34,771496,12448629.56
609,2018-12-10,GDEA,17.2,17.06,17.68,16.5,-0.14,-0.81,1191470,13846778.1
610,2018-12-07,GDEA,17.46,17.2,17.95,15.82,-0.26,-1.49,36553,628856.8
611,2018-12-06,GDEA,17.61,17.46,17.7,17.3,-0.15,-0.85,19289,336806.9
612,2018-12-05,GDEA,17.83,17.61,17.98,17.6,-0.22,-1.23,232,4085.69
613,2018-12-04,GDEA,16.73,17.83,18,17.5,1.1,6.58,18001,320960
614,2018-12-03,GDEA,16.78,16.73,17.98,15.3,-0.05,-0.3,7159,119734.71
615,2018-11-30,GDEA,17.33,16.78,17.77,15.6,-0.55,-3.17,7900,132536.8
616,2018-11-29,GDEA,17.5,17.33,17.98,16.6,-0.17,-0.97,385814,6135327.95
617,2018-11-28,GDEA,16.71,17.5,17.88,15.45,0.79,4.73,225226,1191463.85
618,2018-11-27,GDEA,17.13,16.71,17.9,15.88,-0.42,-2.45,143045,750894.5
619,2018-11-26,GDEA,17.23,17.13,17.98,15.8,-0.1,-0.58,395383,3992207.94
620,2018-11-23,GDEA,17.82,17.23,18.5,16.61,-0.59,-3.31,236,4066
621,2018-11-22,GDEA,17.82,17.82,19,18.8,0,0,51,959
622,2018-11-21,GDEA,17.53,17.82,19,17.8,0.29,1.65,650112,10401996.1
623,2018-11-20,GDEA,17.53,17.53,18.5,17.85,0,0,31,560.4
624,2018-11-19,GDEA,17.22,17.53,18.6,17.53,0.31,1.8,5013,87891.8
625,2018-11-16,GDEA,16.23,17.22,17.85,16.5,0.99,6.1,10721,184619.85
626,2018-11-15,GDEA,16.2,16.23,17.81,14.68,0.03,0.19,10186,165268.28
627,2018-11-14,GDEA,15.98,16.2,17.5,14.8,0.22,1.38,9033,146308.4
628,2018-11-13,GDEA,16.11,15.98,17.5,15,-0.13,-0.81,8413,134476.64
629,2018-11-12,GDEA,16.76,16.11,17.5,15.15,-0.65,-3.88,21148,340638
630,2018-11-09,GDEA,15.24,16.76,16.76,16.76,1.52,9.97,2000,33520
631,2018-11-08,GDEA,16.87,15.24,17.5,15.18,-1.63,-9.66,207917,3750619.7
632,2018-11-07,GDEA,17,16.87,17.8,15.3,-0.13,-0.76,34124,575577.72
633,2018-11-06,GDEA,17,17,17.05,17,0,0,32000,544100
634,2018-11-05,GDEA,16.99,17,17,16.99,0.01,0.06,351501,4874958.71
635,2018-11-02,GDEA,16.7,16.99,17,16.9,0.29,1.74,11000,186900
636,2018-11-01,GDEA,17.16,16.7,16.7,16.7,-0.46,-2.68,4024,67200.8
637,2018-10-31,GDEA,17.23,17.16,17.5,16.7,-0.07,-0.41,7843,134610.9
638,2018-10-30,GDEA,18.09,17.23,18,16.6,-0.86,-4.75,10158,174986
639,2018-10-29,GDEA,18.29,18.09,18.29,18,-0.2,-1.09,16432,297241
640,2018-10-26,GDEA,17.2,18.29,18.29,18.29,1.09,6.34,400,7316
641,2018-10-25,GDEA,17.18,17.2,18.9,16.5,0.02,0.12,5940,102139.12
642,2018-10-24,GDEA,16.94,17.18,18.6,16.51,0.24,1.42,97197,1083987.08
643,2018-10-23,GDEA,16.43,16.94,18.07,16.6,0.51,3.1,15300,259240
644,2018-10-22,GDEA,15.25,16.43,16.78,14,1.18,7.74,5474,89965.14
645,2018-10-19,GDEA,16.08,15.25,15.5,14.48,-0.83,-5.16,1320,20133.6
646,2018-10-18,GDEA,15.89,16.08,16.3,15.8,0.19,1.2,7678,123480.05
647,2018-10-17,GDEA,14.51,15.89,15.96,13.9,1.38,9.51,18896,300233.19
648,2018-10-16,GDEA,15.14,14.51,16,13.88,-0.63,-4.16,14314,207688.11
649,2018-10-15,GDEA,15.14,15.14,,,0,0,860000,6045800
650,2018-10-12,GDEA,15.56,15.14,15.2,14.22,-0.42,-2.7,5333,80735.26
651,2018-10-11,GDEA,15.34,15.56,15.88,13.88,0.22,1.43,5565,86572.2
652,2018-10-10,GDEA,15.31,15.34,15.56,13.9,0.03,0.2,407518,853727.72
653,2018-10-09,GDEA,13.96,15.31,15.36,13.8,1.35,9.67,397427,503719.92
654,2018-10-08,GDEA,14.59,13.96,15,13.9,-0.63,-4.32,350,4887
655,2018-09-28,GDEA,13.88,14.59,14.6,13.68,0.71,5.12,30230,441146.4
656,2018-09-27,GDEA,14.37,13.88,13.88,13.88,-0.49,-3.41,320,4441.6
657,2018-09-26,GDEA,14,14.37,15,13.8,0.37,2.64,420,6036
658,2018-09-25,GDEA,14.5,14,14.9,13.88,-0.5,-3.45,893,10317.65
659,2018-09-21,GDEA,14.6,14.5,14.6,14.5,-0.1,-0.68,1230,17838
660,2018-09-20,GDEA,14.07,14.6,14.6,14.6,0.53,3.77,6000,87600
661,2018-09-19,GDEA,14.07,14.07,,,0,0,150000,2220000
662,2018-09-18,GDEA,14.9,14.07,16,14,-0.83,-5.57,290,4080
663,2018-09-17,GDEA,15.7,14.9,14.9,14.9,-0.8,-5.1,1000,14900
664,2018-09-14,GDEA,16,15.7,16.3,14.62,-0.3,-1.88,1560,24487.2
665,2018-09-11,GDEA,14.69,16,16,16,1.31,8.92,541938,7056891
666,2018-09-10,GDEA,13.45,14.69,14.8,14.6,1.24,9.22,12500,183620
667,2018-09-07,GDEA,14.48,13.45,15,13.03,-1.03,-7.11,28101,378050
668,2018-09-06,GDEA,13.2,14.48,14.52,14.02,1.28,9.7,17798,257678.86
669,2018-09-05,GDEA,12,13.2,13.2,13.2,1.2,10,1000,13200
670,2018-09-03,GDEA,13,12,12,12,-1,-7.69,37441,449292
671,2018-08-31,GDEA,14.39,13,15.5,13,-1.39,-9.66,26001,338015.5
672,2018-08-30,GDEA,14.37,14.39,14.88,13.2,0.02,0.14,8400,120900.09
673,2018-08-29,GDEA,13.8,14.37,14.8,13.2,0.57,4.13,10789,155028.31
674,2018-08-28,GDEA,14.74,13.8,13.8,13.8,-0.94,-6.38,800,11040
675,2018-08-27,GDEA,14.8,14.74,14.8,14.6,-0.06,-0.41,1400,20640
676,2018-08-24,GDEA,14.8,14.8,14.8,14.8,0,0,55,814
677,2018-08-23,GDEA,13.88,14.8,14.8,14.8,0.92,6.63,3500,51800
678,2018-08-22,GDEA,13.88,13.88,14.66,14.66,0,0,8,117.28
679,2018-08-20,GDEA,14.82,13.88,14.65,13.84,-0.94,-6.34,725,10063.97
680,2018-08-17,GDEA,14.01,14.82,14.82,14.82,0.81,5.78,4036,59813.52
681,2018-08-16,GDEA,14.14,14.01,14.5,14,-0.13,-0.92,5615,78653
682,2018-08-15,GDEA,13.88,14.14,14.3,14,0.26,1.87,15154,214299.2
683,2018-08-14,GDEA,14.6,13.88,13.88,13.88,-0.72,-4.93,580,8050.4
684,2018-08-13,GDEA,14.93,14.6,14.6,14.5,-0.33,-2.21,4123,60194.8
685,2018-08-10,GDEA,13.73,14.93,14.97,14.66,1.2,8.74,26052,388882.14
686,2018-08-09,GDEA,13.89,13.73,13.8,13.61,-0.16,-1.15,438,6014
687,2018-08-08,GDEA,14.49,13.89,14,13.89,-0.6,-4.14,812,11280
688,2018-08-07,GDEA,13.39,14.49,14.49,13.8,1.1,8.22,23684,343167.36
689,2018-08-06,GDEA,13.02,13.39,13.83,13.02,0.37,2.84,3051,40852.34
690,2018-08-03,GDEA,13.51,13.02,13.02,13.02,-0.49,-3.63,291388,1899471.76
691,2018-08-02,GDEA,13.68,13.51,13.51,13.51,-0.17,-1.24,102500,1261355
692,2018-07-30,GDEA,13,13.68,13.68,13.68,0.68,5.23,100,1368
693,2018-07-27,GDEA,13,13,13,13,0,0,550,7150
694,2018-07-26,GDEA,13,13,,,0,0,50000,833000
695,2018-07-25,GDEA,13.2,13,13,13,-0.2,-1.52,268777,3617416.42
696,2018-07-24,GDEA,13.71,13.2,13.2,13.2,-0.51,-3.72,800,10560
697,2018-07-23,GDEA,13.26,13.71,14.1,12,0.45,3.39,28001,383873.51
698,2018-07-20,GDEA,13.8,13.26,14,12.5,-0.54,-3.91,9888,131100
699,2018-07-19,GDEA,13.87,13.8,14.15,12.6,-0.07,-0.5,12881,177802
700,2018-07-18,GDEA,14.33,13.87,14.54,13,-0.46,-3.21,14078,195206.8
701,2018-07-17,GDEA,14.93,14.33,14.58,13.45,-0.6,-4.02,90962,1298018.99
702,2018-07-16,GDEA,14.2,14.93,15.6,14.2,0.73,5.14,61319,915372.96
703,2018-07-13,GDEA,13.3,14.2,14.2,14.2,0.9,6.77,1,14.2
704,2018-07-11,GDEA,12.09,13.3,13.3,13.3,1.21,10.01,11,146.3
705,2018-07-10,GDEA,13,12.09,12.1,11.8,-0.91,-7,205,2479
706,2018-07-06,GDEA,14.44,13,13,13,-1.44,-9.97,1,13
707,2018-07-05,GDEA,14.12,14.44,14.49,14.35,0.32,2.27,4435,64041.01
708,2018-07-03,GDEA,14.5,14.12,15.95,14.1,-0.38,-2.62,5201,73415.95
709,2018-07-02,GDEA,14,14.5,14.5,14.5,0.5,3.57,1,14.5
710,2018-06-28,GDEA,14.37,14,14,14,-0.37,-2.57,255607,4051198
711,2018-06-26,GDEA,14.35,14.37,14.49,14,0.02,0.14,15526,223177.74
712,2018-06-25,GDEA,14.61,14.35,14.5,13.15,-0.26,-1.78,20728,297507.88
713,2018-06-21,GDEA,14.46,14.61,14.61,13.9,0.15,1.04,340147,3480343.3
714,2018-06-20,GDEA,14.52,14.46,14.49,14.02,-0.06,-0.41,440848,6557201.28
715,2018-06-19,GDEA,14.88,14.52,14.88,14.3,-0.36,-2.42,225825,3333647.1
716,2018-06-18,GDEA,14.63,14.88,16.09,14.5,0.25,1.71,597464,6252430.76
717,2018-06-17,GDEA,14.63,14.63,,,0,0,384986,5662718
718,2018-06-16,GDEA,14.88,14.63,15.1,14.6,-0.25,-1.68,489076,7156899.6
719,2018-06-15,GDEA,15.02,14.88,15.8,14.7,-0.14,-0.93,1420753,18996441.07
720,2018-06-14,GDEA,14.77,15.02,15.05,14.39,0.25,1.69,579579,8713406.21
721,2018-06-13,GDEA,15.13,14.77,14.99,14.55,-0.36,-2.38,883505,9199773.24
722,2018-06-12,GDEA,14.98,15.13,15.28,14.8,0.15,1,309634,4683379.48
723,2018-06-11,GDEA,15.51,14.98,15.07,14.96,-0.53,-3.42,490362,7575848.03
724,2018-06-08,GDEA,16.35,15.51,15.8,14.72,-0.84,-5.14,277481,4341868.65
725,2018-06-07,GDEA,15.32,16.35,16.8,15.01,1.03,6.72,306575,5011664.66
726,2018-06-06,GDEA,15.19,15.32,16.6,15,0.13,0.86,168742,2585769.72
727,2018-06-05,GDEA,15.51,15.19,15.42,14.8,-0.32,-2.06,6141,93257.92
728,2018-06-04,GDEA,15.43,15.51,16.2,15.1,0.08,0.52,429834,6095905.67
729,2018-06-01,GDEA,15.22,15.43,15.48,15.01,0.21,1.38,788984,11677822.4
730,2018-05-31,GDEA,15.25,15.22,15.25,15.21,-0.03,-0.2,1653336,15596790
731,2018-05-30,GDEA,15.19,15.25,15.3,15.1,0.06,0.39,68912,1050610.07
732,2018-05-29,GDEA,15,15.19,15.3,14.61,0.19,1.27,243751,3313730.96
733,2018-05-28,GDEA,14.91,15,15.01,15,0.09,0.6,32180,482730
734,2018-05-25,GDEA,15.19,14.91,14.99,14.8,-0.28,-1.84,23000,342850
735,2018-05-24,GDEA,14.97,15.19,15.2,14.98,0.22,1.47,101748,1498135.31
736,2018-05-23,GDEA,14.97,14.97,15,14.81,0,0,94218,1410706.84
737,2018-05-22,GDEA,14.93,14.97,15,14.8,0.04,0.27,621076,9300435.53
738,2018-05-21,GDEA,14.72,14.93,15,14.85,0.21,1.43,210884,2802510.53
739,2018-05-18,GDEA,15.75,14.72,14.72,14.71,-1.03,-6.54,6447,94889.84
740,2018-05-17,GDEA,15.25,15.75,16.7,14.61,0.5,3.28,129508,2040373.6
741,2018-05-16,GDEA,14.76,15.25,16.24,14.6,0.49,3.32,51077,779121.4
742,2018-05-15,GDEA,14.6,14.76,15,14.5,0.16,1.1,35501,523963.91
743,2018-05-14,GDEA,14.85,14.6,14.6,14.6,-0.25,-1.68,775,11315
744,2018-05-11,GDEA,14.73,14.85,15.6,14.6,0.12,0.81,29602,439552.1
745,2018-05-10,GDEA,14.34,14.73,14.8,14.4,0.39,2.72,13700,201866
746,2018-05-09,GDEA,14.5,14.34,14.4,14.25,-0.16,-1.1,4182,59988.5
747,2018-05-08,GDEA,14.34,14.5,14.5,14.5,0.16,1.12,2000,29000
748,2018-05-07,GDEA,15.52,14.34,14.43,14.25,-1.18,-7.6,32471,465485.83
749,2018-05-04,GDEA,14.48,15.52,15.8,14.8,1.04,7.18,490091,6956272.09
750,2018-05-03,GDEA,14.11,14.48,14.5,14.4,0.37,2.62,248973,3604708.77
751,2018-05-02,GDEA,13.88,14.11,14.39,13.71,0.23,1.66,14699,207387.95
752,2018-04-27,GDEA,13.47,13.88,14,13.5,0.41,3.04,184948,2434942.7
753,2018-04-26,GDEA,13.59,13.47,13.7,13.3,-0.12,-0.88,16926,228076.66
754,2018-04-25,GDEA,13.66,13.59,13.76,13.5,-0.07,-0.51,215123,2805474.15
755,2018-04-24,GDEA,13.7,13.66,13.79,13.64,-0.04,-0.29,3200,43698
756,2018-04-23,GDEA,14,13.7,13.8,13.5,-0.3,-2.14,38541,517589.06
757,2018-04-20,GDEA,13.58,14,14.88,14,0.42,3.09,5001,70014.88
758,2018-04-19,GDEA,15.01,13.58,13.9,13.55,-1.43,-9.53,1301,17673.9
759,2018-04-18,GDEA,13.75,15.01,15.01,13.8,1.26,9.16,2831,42492.1
760,2018-04-17,GDEA,13.78,13.75,15.01,13.5,-0.03,-0.22,120607,1403316.42
761,2018-04-16,GDEA,14.1,13.78,14.8,13.5,-0.32,-2.27,4301,59264.8
762,2018-04-13,GDEA,13.8,14.1,15.1,13.75,0.3,2.17,11949,168535.22
763,2018-04-12,GDEA,13.74,13.8,13.8,13.79,0.06,0.44,18012,236769
764,2018-04-11,GDEA,13.2,13.74,14.5,13.3,0.54,4.09,22929,315067.05
765,2018-04-10,GDEA,14.31,13.2,13.2,13.2,-1.11,-7.76,2000,26400
766,2018-04-09,GDEA,13.53,14.31,14.8,13.5,0.78,5.76,60259,898385
767,2018-04-03,GDEA,13.2,13.53,14,13.4,0.33,2.5,12752,172572
768,2018-04-02,GDEA,14.49,13.2,13.79,13.2,-1.29,-8.9,865,11418.59
769,2018-03-30,GDEA,16.1,14.49,14.49,14.49,-1.61,-10,300001,4377014.49
770,2018-03-29,GDEA,15.12,16.1,16.1,16.1,0.98,6.48,15527,249984.7
771,2018-03-28,GDEA,14.6,15.12,15.8,13.3,0.52,3.56,57754,873062.45
772,2018-03-27,GDEA,13.28,14.6,14.6,14.6,1.32,9.94,6630,96798
773,2018-03-26,GDEA,12.86,13.28,14.15,13,0.42,3.27,24280,322413.8
774,2018-03-23,GDEA,13.21,12.86,13.39,12.8,-0.35,-2.65,18300,235288
775,2018-03-22,GDEA,13.3,13.21,13.99,13.21,-0.09,-0.68,3500,46244.78
776,2018-03-21,GDEA,13.99,13.3,15,13.3,-0.69,-4.93,1101,14645
777,2018-03-16,GDEA,13.4,13.99,14.69,13.49,0.59,4.4,2550,35669.5
778,2018-03-15,GDEA,13.44,13.4,13.4,13.39,-0.04,-0.3,2580,34570
779,2018-03-14,GDEA,13.11,13.44,13.55,13.3,0.33,2.52,25200,338720
780,2018-03-13,GDEA,14.41,13.11,15.85,13.11,-1.3,-9.02,3161,41445.05
781,2018-03-12,GDEA,13.1,14.41,14.41,14.41,1.31,10,1,14.41
782,2018-03-09,GDEA,13.03,13.1,13.67,13.1,0.07,0.54,2001,26213.67
783,2018-03-06,GDEA,13.12,13.03,13.1,12.96,-0.09,-0.69,12600,164230
784,2018-03-05,GDEA,13.03,13.12,13.2,13,0.09,0.69,8500,111555
785,2018-03-02,GDEA,12.52,13.03,13.09,12.9,0.51,4.07,7174,93487.66
786,2018-03-01,GDEA,13.39,12.52,13,12.4,-0.87,-6.5,100765,1261705.5
787,2018-02-28,GDEA,12.85,13.39,13.39,13.39,0.54,4.2,1,13.39
788,2018-02-27,GDEA,13,12.85,12.85,12.85,-0.15,-1.15,1000,12850
789,2018-02-26,GDEA,12.81,13,13,13,0.19,1.48,2000,26000
790,2018-02-12,GDEA,12.81,12.81,,,0,0,250000,2725000
791,2018-02-09,GDEA,13.2,12.81,12.81,12.81,-0.39,-2.95,1357750,14049277.5
792,2018-02-08,GDEA,12.87,13.2,13.2,13.2,0.33,2.56,5,66
793,2018-02-07,GDEA,14.29,12.87,14.3,12.86,-1.42,-9.94,288405,3877359
794,2018-02-06,GDEA,13.67,14.29,14.5,13.05,0.62,4.54,1400,20010
795,2018-02-05,GDEA,12.95,13.67,13.67,13.67,0.72,5.56,800,10936
796,2018-02-02,GDEA,12.7,12.95,12.95,12.95,0.25,1.97,105000,1164750
797,2018-02-01,GDEA,12.7,12.7,12.7,12.7,0,0,8000,101600
798,2018-01-31,GDEA,12.7,12.7,12.7,12.7,0,0,101180,1294986
799,2018-01-30,GDEA,13,12.7,12.7,12.7,-0.3,-2.31,125,1587.5
800,2018-01-29,GDEA,12.9,13,13,13,0.1,0.78,102970,1358610
801,2018-01-26,GDEA,12.7,12.9,12.9,12.9,0.2,1.57,1,12.9
802,2018-01-25,GDEA,12.8,12.7,12.71,12.7,-0.1,-0.78,1435,18226.5
803,2018-01-17,GDEA,13.9,12.8,12.81,12.8,-1.1,-7.91,14175,181481.75
804,2018-01-12,GDEA,12.99,13.9,13.9,13.9,0.91,7.01,447,6213.3
805,2018-01-11,GDEA,12.62,12.99,13,12.7,0.37,2.93,40800,530160
806,2018-01-10,GDEA,14,12.62,15,12.61,-1.38,-9.86,1198,15118.73
807,2018-01-09,GDEA,12.93,14,14,14,1.07,8.28,5,70
808,2018-01-03,GDEA,12.91,12.93,14,12.9,0.02,0.15,8300,107291
809,2017-12-29,GDEA,12.9,12.91,13.1,12.9,0.01,0.08,10500,135550
810,2017-12-28,GDEA,12.8,12.9,12.91,12.9,0.1,0.78,22525,290573.61
811,2017-12-27,GDEA,14.17,12.8,12.8,12.8,-1.37,-9.67,22500,288000
812,2017-12-26,GDEA,13.2,14.17,14.5,12.9,0.97,7.35,26200,371225
813,2017-12-22,GDEA,13.02,13.2,13.2,13.2,0.18,1.38,1000,13200
814,2017-12-21,GDEA,13.08,13.02,13.25,13,-0.06,-0.46,15784,205442.24
815,2017-12-20,GDEA,13.31,13.08,13.3,13,-0.23,-1.73,35326,462237.16
816,2017-12-19,GDEA,13.34,13.31,13.31,13.31,-0.03,-0.22,8,106.48
817,2017-12-18,GDEA,13.7,13.34,13.4,13.3,-0.36,-2.63,4600,61365
818,2017-12-15,GDEA,13.96,13.7,13.7,13.7,-0.26,-1.86,700,9590
819,2017-12-14,GDEA,13.33,13.96,13.96,13.96,0.63,4.73,404,5639.84
820,2017-12-13,GDEA,14.69,13.33,13.33,13.33,-1.36,-9.26,748,9970.84
821,2017-12-12,GDEA,13.35,14.69,14.69,14.69,1.34,10.04,33595,493510.55
822,2017-12-11,GDEA,13.73,13.35,13.39,13.1,-0.38,-2.77,19369,258558.27
823,2017-12-08,GDEA,13.15,13.73,14.2,13.12,0.58,4.41,119651,1643074.84
824,2017-12-07,GDEA,13.1,13.15,13.2,13,0.05,0.38,36790,483897.1
825,2017-12-06,GDEA,14.2,13.1,13.2,13.1,-1.1,-7.75,52233,652597
826,2017-12-05,GDEA,13.5,14.2,14.2,14.2,0.7,5.19,200,2840
827,2017-12-04,GDEA,14.23,13.5,13.5,13.5,-0.73,-5.13,884,11934
828,2017-11-28,GDEA,13.32,14.23,14.5,14.2,0.91,6.83,210,2988
829,2017-11-27,GDEA,14.49,13.32,15.01,13.31,-1.17,-8.07,30416,405196.4
830,2017-11-24,GDEA,13.6,14.49,14.5,14.2,0.89,6.54,495,7171.5
831,2017-11-23,GDEA,13.25,13.6,14.2,13.4,0.35,2.64,1515,20611
832,2017-11-22,GDEA,13.5,13.25,13.69,13.2,-0.25,-1.85,2300,30468
833,2017-11-17,GDEA,13.56,13.5,13.5,13.5,-0.06,-0.44,370,4995
834,2017-11-16,GDEA,14.03,13.56,13.56,13.56,-0.47,-3.35,368,4990.08
835,2017-11-15,GDEA,14,14.03,14.3,13.78,0.03,0.21,102,1431.56
836,2017-11-14,GDEA,13.45,14,14,14,0.55,4.09,300200,3962800
837,2017-11-13,GDEA,13.43,13.45,13.45,13.45,0.02,0.15,300742,3729979.9
838,2017-11-10,GDEA,13.49,13.43,13.6,13.35,-0.06,-0.44,3460,46475
839,2017-11-09,GDEA,13.55,13.49,13.49,13.49,-0.06,-0.44,370,4991.3
840,2017-11-06,GDEA,13.6,13.55,13.55,13.55,-0.05,-0.37,500,6775
841,2017-11-02,GDEA,13.4,13.6,13.6,13.6,0.2,1.49,360001,3600013.6
842,2017-11-01,GDEA,13.44,13.4,14,13.3,-0.04,-0.3,3176,42543.85
843,2017-10-31,GDEA,13.33,13.44,14.23,13.38,0.11,0.83,10256,137868.55
844,2017-10-30,GDEA,13.48,13.33,14.78,13,-0.15,-1.11,17150,228653.5
845,2017-10-27,GDEA,14.4,13.48,15.5,12.96,-0.92,-6.39,6251,84271.4
846,2017-10-26,GDEA,13.1,14.4,14.4,14.4,1.3,9.92,1800,25920
847,2017-10-25,GDEA,14.3,13.1,13.8,13.1,-1.2,-8.39,9556,125222.7
848,2017-10-24,GDEA,13.5,14.3,14.3,14.3,0.8,5.93,10,143
849,2017-10-23,GDEA,13.7,13.5,13.5,13.5,-0.2,-1.46,500,6750
850,2017-10-20,GDEA,14.92,13.7,13.8,13.6,-1.22,-8.18,600,8220
851,2017-10-19,GDEA,15.04,14.92,15.8,13.8,-0.12,-0.8,1091,16274.9
852,2017-10-18,GDEA,14.92,15.04,15.88,13.43,0.12,0.8,805,12105.6
853,2017-10-17,GDEA,14,14.92,15.2,13.5,0.92,6.57,600,8950
854,2017-10-16,GDEA,14.1,14,14,14,-0.1,-0.71,33,462
855,2017-10-13,GDEA,13.9,14.1,15.2,13.3,0.2,1.44,2650,37360
856,2017-10-11,GDEA,13.78,13.9,13.9,13.89,0.12,0.87,100211,1102931.9
857,2017-10-10,GDEA,13.5,13.78,13.78,13.78,0.28,2.07,1,13.78
