,Unnamed: 0,Date,Trading Index,Open Price,Settlement Price (yuan/ton),Highest Price,Lowest Price,Price Change,Return,Settlement Volume (ton),Turnover (yuan)
709,709,2018-07-02,GDEA,14.0,14.5,14.5,14.5,0.5,0.0357,1,14.5
708,708,2018-07-03,GDEA,14.5,14.12,15.95,14.1,-0.38,-0.0262,5201,73415.95
707,707,2018-07-05,GDEA,14.12,14.44,14.49,14.35,0.32,0.0227,4435,64041.01
706,706,2018-07-06,GDEA,14.44,13.0,13.0,13.0,-1.44,-0.09970000000000001,1,13.0
705,705,2018-07-10,GDEA,13.0,12.09,12.1,11.8,-0.91,-0.07,205,2479.0
704,704,2018-07-11,GDEA,12.09,13.3,13.3,13.3,1.21,0.1001,11,146.3
703,703,2018-07-13,GDEA,13.3,14.2,14.2,14.2,0.9,0.0677,1,14.2
702,702,2018-07-16,GDEA,14.2,14.93,15.6,14.2,0.73,0.0514,61319,915372.96
701,701,2018-07-17,GDEA,14.93,14.33,14.58,13.45,-0.6,-0.0402,90962,1298018.99
700,700,2018-07-18,GDEA,14.33,13.87,14.54,13.0,-0.46,-0.032100000000000004,14078,195206.8
699,699,2018-07-19,GDEA,13.87,13.8,14.15,12.6,-0.07,-0.005,12881,177802.0
698,698,2018-07-20,GDEA,13.8,13.26,14.0,12.5,-0.54,-0.0391,9888,131100.0
697,697,2018-07-23,GDEA,13.26,13.71,14.1,12.0,0.45,0.0339,28001,383873.51
696,696,2018-07-24,GDEA,13.71,13.2,13.2,13.2,-0.51,-0.037200000000000004,800,10560.0
695,695,2018-07-25,GDEA,13.2,13.0,13.0,13.0,-0.2,-0.0152,268777,3617416.42
694,694,2018-07-26,GDEA,13.0,13.0,,,0.0,0.0,50000,833000.0
693,693,2018-07-27,GDEA,13.0,13.0,13.0,13.0,0.0,0.0,550,7150.0
692,692,2018-07-30,GDEA,13.0,13.68,13.68,13.68,0.68,0.052300000000000006,100,1368.0
691,691,2018-08-02,GDEA,13.68,13.51,13.51,13.51,-0.17,-0.0124,102500,1261355.0
690,690,2018-08-03,GDEA,13.51,13.02,13.02,13.02,-0.49,-0.0363,291388,1899471.76
689,689,2018-08-06,GDEA,13.02,13.39,13.83,13.02,0.37,0.028399999999999998,3051,40852.34
688,688,2018-08-07,GDEA,13.39,14.49,14.49,13.8,1.1,0.08220000000000001,23684,343167.36
687,687,2018-08-08,GDEA,14.49,13.89,14.0,13.89,-0.6,-0.0414,812,11280.0
686,686,2018-08-09,GDEA,13.89,13.73,13.8,13.61,-0.16,-0.0115,438,6014.0
685,685,2018-08-10,GDEA,13.73,14.93,14.97,14.66,1.2,0.0874,26052,388882.14
684,684,2018-08-13,GDEA,14.93,14.6,14.6,14.5,-0.33,-0.0221,4123,60194.8
683,683,2018-08-14,GDEA,14.6,13.88,13.88,13.88,-0.72,-0.0493,580,8050.4
682,682,2018-08-15,GDEA,13.88,14.14,14.3,14.0,0.26,0.0187,15154,214299.2
681,681,2018-08-16,GDEA,14.14,14.01,14.5,14.0,-0.13,-0.0092,5615,78653.0
680,680,2018-08-17,GDEA,14.01,14.82,14.82,14.82,0.81,0.057800000000000004,4036,59813.52
679,679,2018-08-20,GDEA,14.82,13.88,14.65,13.84,-0.94,-0.0634,725,10063.97
678,678,2018-08-22,GDEA,13.88,13.88,14.66,14.66,0.0,0.0,8,117.28
677,677,2018-08-23,GDEA,13.88,14.8,14.8,14.8,0.92,0.0663,3500,51800.0
676,676,2018-08-24,GDEA,14.8,14.8,14.8,14.8,0.0,0.0,55,814.0
675,675,2018-08-27,GDEA,14.8,14.74,14.8,14.6,-0.06,-0.0040999999999999995,1400,20640.0
674,674,2018-08-28,GDEA,14.74,13.8,13.8,13.8,-0.94,-0.0638,800,11040.0
673,673,2018-08-29,GDEA,13.8,14.37,14.8,13.2,0.57,0.041299999999999996,10789,155028.31
672,672,2018-08-30,GDEA,14.37,14.39,14.88,13.2,0.02,0.0014000000000000002,8400,120900.09
671,671,2018-08-31,GDEA,14.39,13.0,15.5,13.0,-1.39,-0.0966,26001,338015.5
670,670,2018-09-03,GDEA,13.0,12.0,12.0,12.0,-1.0,-0.07690000000000001,37441,449292.0
669,669,2018-09-05,GDEA,12.0,13.2,13.2,13.2,1.2,0.1,1000,13200.0
668,668,2018-09-06,GDEA,13.2,14.48,14.52,14.02,1.28,0.09699999999999999,17798,257678.86
667,667,2018-09-07,GDEA,14.48,13.45,15.0,13.03,-1.03,-0.07110000000000001,28101,378050.0
666,666,2018-09-10,GDEA,13.45,14.69,14.8,14.6,1.24,0.0922,12500,183620.0
665,665,2018-09-11,GDEA,14.69,16.0,16.0,16.0,1.31,0.0892,541938,7056891.0
664,664,2018-09-14,GDEA,16.0,15.7,16.3,14.62,-0.3,-0.0188,1560,24487.2
663,663,2018-09-17,GDEA,15.7,14.9,14.9,14.9,-0.8,-0.051,1000,14900.0
662,662,2018-09-18,GDEA,14.9,14.07,16.0,14.0,-0.83,-0.055700000000000006,290,4080.0
661,661,2018-09-19,GDEA,14.07,14.07,,,0.0,0.0,150000,2220000.0
660,660,2018-09-20,GDEA,14.07,14.6,14.6,14.6,0.53,0.037700000000000004,6000,87600.0
659,659,2018-09-21,GDEA,14.6,14.5,14.6,14.5,-0.1,-0.0068000000000000005,1230,17838.0
658,658,2018-09-25,GDEA,14.5,14.0,14.9,13.88,-0.5,-0.0345,893,10317.65
657,657,2018-09-26,GDEA,14.0,14.37,15.0,13.8,0.37,0.026400000000000003,420,6036.0
656,656,2018-09-27,GDEA,14.37,13.88,13.88,13.88,-0.49,-0.034100000000000005,320,4441.6
655,655,2018-09-28,GDEA,13.88,14.59,14.6,13.68,0.71,0.0512,30230,441146.4
654,654,2018-10-08,GDEA,14.59,13.96,15.0,13.9,-0.63,-0.0432,350,4887.0
653,653,2018-10-09,GDEA,13.96,15.31,15.36,13.8,1.35,0.09670000000000001,397427,503719.92
652,652,2018-10-10,GDEA,15.31,15.34,15.56,13.9,0.03,0.002,407518,853727.72
651,651,2018-10-11,GDEA,15.34,15.56,15.88,13.88,0.22,0.0143,5565,86572.2
650,650,2018-10-12,GDEA,15.56,15.14,15.2,14.22,-0.42,-0.027000000000000003,5333,80735.26
649,649,2018-10-15,GDEA,15.14,15.14,,,0.0,0.0,860000,6045800.0
648,648,2018-10-16,GDEA,15.14,14.51,16.0,13.88,-0.63,-0.041600000000000005,14314,207688.11
647,647,2018-10-17,GDEA,14.51,15.89,15.96,13.9,1.38,0.0951,18896,300233.19
646,646,2018-10-18,GDEA,15.89,16.08,16.3,15.8,0.19,0.012,7678,123480.05
645,645,2018-10-19,GDEA,16.08,15.25,15.5,14.48,-0.83,-0.0516,1320,20133.6
644,644,2018-10-22,GDEA,15.25,16.43,16.78,14.0,1.18,0.07740000000000001,5474,89965.14
643,643,2018-10-23,GDEA,16.43,16.94,18.07,16.6,0.51,0.031000000000000003,15300,259240.0
642,642,2018-10-24,GDEA,16.94,17.18,18.6,16.51,0.24,0.014199999999999999,97197,1083987.08
641,641,2018-10-25,GDEA,17.18,17.2,18.9,16.5,0.02,0.0012,5940,102139.12
640,640,2018-10-26,GDEA,17.2,18.29,18.29,18.29,1.09,0.0634,400,7316.0
639,639,2018-10-29,GDEA,18.29,18.09,18.29,18.0,-0.2,-0.010900000000000002,16432,297241.0
638,638,2018-10-30,GDEA,18.09,17.23,18.0,16.6,-0.86,-0.0475,10158,174986.0
637,637,2018-10-31,GDEA,17.23,17.16,17.5,16.7,-0.07,-0.0040999999999999995,7843,134610.9
636,636,2018-11-01,GDEA,17.16,16.7,16.7,16.7,-0.46,-0.0268,4024,67200.8
635,635,2018-11-02,GDEA,16.7,16.99,17.0,16.9,0.29,0.0174,11000,186900.0
634,634,2018-11-05,GDEA,16.99,17.0,17.0,16.99,0.01,0.0006,351501,4874958.71
633,633,2018-11-06,GDEA,17.0,17.0,17.05,17.0,0.0,0.0,32000,544100.0
632,632,2018-11-07,GDEA,17.0,16.87,17.8,15.3,-0.13,-0.0076,34124,575577.72
631,631,2018-11-08,GDEA,16.87,15.24,17.5,15.18,-1.63,-0.0966,207917,3750619.7
630,630,2018-11-09,GDEA,15.24,16.76,16.76,16.76,1.52,0.09970000000000001,2000,33520.0
629,629,2018-11-12,GDEA,16.76,16.11,17.5,15.15,-0.65,-0.0388,21148,340638.0
628,628,2018-11-13,GDEA,16.11,15.98,17.5,15.0,-0.13,-0.008100000000000001,8413,134476.64
627,627,2018-11-14,GDEA,15.98,16.2,17.5,14.8,0.22,0.0138,9033,146308.4
626,626,2018-11-15,GDEA,16.2,16.23,17.81,14.68,0.03,0.0019,10186,165268.28
625,625,2018-11-16,GDEA,16.23,17.22,17.85,16.5,0.99,0.061,10721,184619.85
624,624,2018-11-19,GDEA,17.22,17.53,18.6,17.53,0.31,0.018000000000000002,5013,87891.8
623,623,2018-11-20,GDEA,17.53,17.53,18.5,17.85,0.0,0.0,31,560.4
